customer_id,android_id,trans_time,wifimac,wifimac_id
4269089,f95a00bdc703aa47,2020-08-19 18:40:03,C4:E3:9F:CB:0C:5B,2688
4332288,453b6bd36642d58e,2020-08-21 18:10:05,20:34:FB:EF:A3:32,2689
4372376,b42eae59a5ac132c,2020-09-05 10:10:20,58:85:E9:53:77:BF,2690
3630266,a788a6fd3bc599fc,2020-08-21 18:00:13,88:d5:0c:16:2b:a8,2691
4228958,5dc9928317b6b667,2020-06-26 18:00:08,68:BF:C4:00:F1:E0,2692
4172848,96873a7a3a14af28,2020-06-24 10:55:09,20:5E:F7:3E:43:BC,2693
3807580,f570f356ecd8f395,2020-09-15 11:10:25,0C:98:38:09:49:7B,2694
4331339,1c0c1fbb28c30fa7,2020-08-21 14:50:23,EA:00:3B:F7:C0:DB,2695
3714792,f9de399c1901804b,2020-08-14 17:45:12,8C:45:00:96:12:D4,2696
4357736,a921eda197f100ab,2020-09-08 18:35:26,AC:C1:EE:4F:EC:5B,2697
4385274,c1ad19d6d8bc55bc,2020-09-20 12:55:19,E4:C4:83:4C:17:79,2698
4303844,973abbdeefb4490b,2020-08-15 17:55:02,C8:3D:DC:DB:A1:D8,2699
4267666,6fa9139931ebab72,2020-08-31 17:55:14,E0:1F:88:4D:A8:9E,2700
2897951,b3591243b13275ac,2020-09-12 14:10:04,24:18:1D:E3:06:9B,2701
4350306,bc6f7dff1fc751ec,2020-08-31 05:40:08,72:90:3C:F3:C0:97,2702
4385231,c7c5444441f3a282,2020-09-18 08:05:21,08:C5:E1:0D:05:98,2703
4045352,0488bb4fe4d9e622,2020-09-17 18:25:07,26:F6:16:54:32:31,2704
4026401,ade5362842ba8e18,2020-06-27 11:15:14,20:5E:F7:DE:79:AC,2705
4237649,6894b449d8b9c50d,2020-07-05 05:00:33,1C:77:F6:51:8A:65,2706
2476049,92bed71bb5d85145,2020-08-04 16:25:02,0C:A8:A7:81:06:EA,2707
966361,5c5eb94f5c6f0e2f,2020-06-15 17:05:10,E4:C4:83:72:B1:07,2708
4223287,f5dcc1f7a1471f83,2020-06-21 16:05:08,CC:2D:83:89:1E:63,2709
4340370,87441086d8453a63,2020-08-25 19:35:05,F0:6D:78:40:39:CF,2710
3605612,a0862fa125646eb6,2020-09-19 18:50:06,A4:D9:90:6E:DD:09,2711
3605612,a0862fa125646eb6,2020-09-19 18:50:06,a4:d9:90:6e:dd:09,2712
4369152,ece70e1b3d2f1d24,2020-09-12 17:35:08,08:7F:98:D0:F8:7B,2713
4408917,8d7c4a385e63f4ee,2020-09-21 17:10:31,2C:5D:34:90:D9:21,2714
4327706,72d8a5abf7a9901d,2020-08-20 16:10:06,F8:E7:A0:05:86:7D,2715
3294698,8611dc596e2b9709,2020-08-02 15:10:15,0C:9D:92:9F:08:76,2716
2046112,65eddeea96dbdc55,2020-08-15 16:00:11,40:B0:76:D7:1E:FA,2717
4133276,1cb089930e51ce22,2020-08-24 16:25:19,6C:C7:EC:DC:B3:C8,2718
4227028,42e68d6c5299d353,2020-06-25 10:55:12,1C:CD:E5:1B:01:D6,2719
4279808,a30f7886a03f3d35,2020-07-29 11:55:29,A4:D9:90:86:DA:3B,2720
4050232,f232a2f1e604cc6a,2020-07-27 07:35:37,38:A4:ED:63:19:DF,2721
2457972,999f9df2ca20d579,2020-08-18 15:40:10,F4:D6:20:99:56:1A,2722
3682769,7e480b8c8c934182,2020-07-13 12:25:59,A4:D9:90:D4:CE:83,2723
4291801,1783b3089c810f27,2020-08-17 08:35:10,C8:D7:79:B1:11:B4,2724
4251706,1a9bab550013baef,2020-07-13 05:01:08,C4:FE:5B:72:F4:7B,2725
4285394,1fcd9c6c7db95704,2020-08-06 10:55:05,A0:C9:A0:F7:50:3F,2726
4260380,f8e5c41713051874,2020-07-17 12:25:12,A4:D9:90:84:EF:E9,2727
4303918,487b6c44d4de68bf,2020-08-12 15:50:13,80:79:5D:D3:5F:17,2728
4356538,a688ef70f23d6f58,2020-08-31 13:10:15,D0:9C:7A:08:CF:24,2729
4325174,bc0943526a8ba6a7,2020-08-19 16:10:10,A4:D9:90:41:6B:AF,2730
4333792,c076779632410e7e,2020-08-23 14:15:07,C0:87:EB:1B:3C:21,2731
4295253,be3aed06577ab53d,2020-08-22 17:40:05,50:29:F5:DE:FD:D3,2732
4115591,7aca201cb20c2d86,2020-07-04 08:20:05,E4:C4:83:51:DC:C5,2733
4343231,37c7d50ce7d2a6b4,2020-09-03 10:35:25,20:74:54:BD:77:63,2734
4360845,57847e60e329716d,2020-09-01 10:45:35,7C:D6:61:31:15:78,2735
3450145,32546ceca1ab59bb,2020-09-21 11:25:13,A4:50:46:6A:92:A3,2736
3849841,11ee6676056a87f5,2020-09-20 21:35:08,F6:FE:53:49:F3:C8,2737
4277247,2bb7cb647241fa4c,2020-07-28 10:54:40,2E:15:4F:41:6B:4C,2738
4219985,bc7b12851d50d847,2020-06-18 14:15:10,E0:1F:88:66:5D:9C,2739
4348922,91ff8134d285e1b2,2020-08-30 13:20:03,AA:EA:12:AD:D0:45,2740
4361996,817556378c0a99e5,2020-09-01 13:40:11,04:D6:AA:5F:C7:83,2741
531643,0255161b859f83c9,2020-07-30 10:45:20,72:1A:A2:10:92:E3,2742
4216634,a3022a1a50e9dd35,2020-06-25 11:40:07,40:4E:36:1A:7D:25,2743
2920859,17e2e626eb9351a8,2020-08-21 09:40:08,9C:6B:72:6B:F7:A3,2744
4239356,c122bf78881edae2,2020-07-04 11:30:14,68:BF:C4:0F:FE:0A,2745
4278273,4a72f149f69ff505,2020-09-08 15:05:11,C4:E3:9F:CC:31:2F,2746
4403077,747bccc2366759b3,2020-09-19 12:45:17,F8:E7:A0:03:8C:1B,2747
1503502,f8c868c6b6444b71,2020-07-06 15:45:40,9C:F5:31:10:CC:2B,2748
4218213,32e68de23b7f9e0d,2020-06-18 06:10:06,9C:6B:72:13:1D:03,2749
4287039,f946adb042c5b320,2020-08-03 11:05:13,F4:D6:20:BD:24:DC,2750
3642284,6150074e29a772d6,2020-07-16 18:00:13,1C:77:F6:46:07:B7,2751
4328364,e0492e9791d32864,2020-08-20 10:25:20,9C:F5:31:13:B4:CB,2752
4276469,1691e0217ed30e1b,2020-07-27 08:20:14,CC:2D:83:AB:8F:BF,2753
4337352,646d7feaf723c256,2020-08-23 11:25:18,30:07:4D:00:28:17,2754
4272905,0fcd878073c592ad,2020-07-24 18:30:14,06:D3:4D:AB:85:E8,2755
4369188,e44e121749cd6a4d,2020-09-03 21:30:10,FA:D0:0A:14:A8:DB,2756
4287986,b6bdcc273f77520f,2020-08-15 12:30:20,40:B0:76:D2:A7:10,2757
4117051,9eda63ce7f3b2db7,2020-09-01 07:40:04,84:6F:CE:04:F7:B9,2758
4341663,1a2aa60f324b1171,2020-08-25 17:05:13,20:5E:F7:BB:BA:FC,2759
4203275,253ac1142d688ebf,2020-06-20 22:40:07,9C:6B:72:EC:AB:B1,2760
4372151,f16b7b7c15d059dc,2020-09-05 10:05:13,2C:FF:EE:91:B4:57,2761
4347928,492bb2a7e1375136,2020-08-31 10:10:02,C0:87:EB:20:24:9B,2762
4238878,601033ebd75b56ce,2020-07-04 05:01:47,44:46:87:6C:57:45,2763
4245480,7c5c609d1310d68a,2020-07-07 15:55:28,CC:46:4E:B1:31:D8,2764
4279515,fd69c4a9baba71a8,2020-07-29 07:25:18,0C:A8:A7:E0:23:30,2765
4251579,e728232119d5231a,2020-07-12 17:10:07,E4:C4:83:48:7B:53,2766
532454,3715215e2d3dd581,2020-09-20 18:55:13,B6:7E:58:ED:25:E7,2767
1171147,b3d472fa7c00a7cc,2020-08-16 21:15:31,F4:D6:20:94:F1:9C,2768
4268345,8a203eaf7f0a2fc4,2020-08-28 09:40:24,0C:A8:A7:7A:61:6E,2769
4306163,494c593cd8243324,2020-08-13 15:55:22,CC:2D:83:9D:0C:AB,2770
4242917,f4b2b0a5041821ed,2020-07-06 13:10:13,D0:9C:7A:14:11:F2,2771
4062974,0df98fd3512042a1,2020-08-24 01:08:13,18:D0:C5:68:7B:E3,2772
117324,414cad294aa3e96d,2020-08-19 10:05:09,18:02:AE:9F:E1:B3,2773
4208804,d9ef855b8e111fb0,2020-06-09 13:40:07,D8:C4:6A:90:20:78,2774
1629223,b458e02c06bc83a5,2020-07-15 13:30:08,C8:3D:DC:DE:8F:DE,2775
4303605,bbb55e8d2bfa589,2020-08-12 14:40:19,94:87:E0:6E:2F:D3,2776
4231170,16b38ceab404bc2e,2020-07-23 21:05:08,BE:1B:6F:3B:0A:07,2777
4231170,16b38ceab404bc2e,2020-07-23 21:05:08,D8:CE:3A:60:FE:09,2778
4231170,16b38ceab404bc2e,2020-07-23 21:05:08,6A:3D:61:C5:F6:03,2779
4231170,16b38ceab404bc2e,2020-07-23 21:05:08,3A:44:E1:CE:B0:5D,2780
4231170,16b38ceab404bc2e,2020-07-23 21:05:08,7E:3F:28:70:BA:0E,2781
4231170,16b38ceab404bc2e,2020-07-23 21:05:08,22:71:A6:CC:CB:E7,2782
4231170,16b38ceab404bc2e,2020-07-23 21:05:08,FA:F0:0C:76:C8:B2,2783
4382631,c5769bce79e8f430,2020-09-15 13:04:36,F0:79:E8:20:9D:D9,2784
4319345,950cd4e08954ceed,2020-08-17 11:20:17,A4:12:32:F6:5F:77,2785
4207468,ae721603621ffe9e,2020-06-20 14:30:11,20:F7:7C:35:DD:85,2786
4348338,7305be1b93d9ded6,2020-09-04 14:15:17,14:DD:A9:38:98:A9,2787
4328589,6b71d093ec76372d,2020-09-01 12:05:28,88:D5:0C:09:08:42,2788
4323625,11fb846e6195b254,2020-08-28 13:15:04,F2:B5:A9:F9:09:63,2789
4180527,2c87c4764ee2ba32,2020-06-18 10:25:09,80:35:C1:43:18:49,2790
2716519,97da3d0ebb79507d,2020-08-30 12:35:34,5E:77:49:5F:7D:97,2791
2716519,97da3d0ebb79507d,2020-08-30 12:35:34,A4:D9:90:ED:79:D5,2792
4334684,e5b42f7445716dfb,2020-08-23 08:35:14,18:D0:C5:69:63:71,2793
4200927,2237df076c813fc6,2020-06-25 13:00:43,20:34:FB:D7:40:2E,2794
4286806,c51fd4509730334d,2020-08-03 10:30:11,5C:66:6C:E6:51:99,2795
4238374,f49c32c0633c08f3,2020-07-22 11:15:20,9C:6B:72:FE:1C:7F,2796
4384656,8b3f7bd9eafd651c,2020-09-09 08:30:17,2C:4D:54:A8:08:B0,2797
4211315,3e171ef439cad5c5,2020-07-15 15:20:09,00:0A:F5:B2:43:48,2798
4375105,9ca4090c80b17143,2020-09-06 10:20:12,88:D5:0C:03:67:D6,2799
2647337,62ec1bcc2dfe2671,2020-09-03 17:15:08,B4:CB:57:74:3C:D5,2800
4350117,c03458759aef3f46,2020-08-31 16:10:08,18:D0:C5:62:DC:A9,2801
4381824,4c67f096cdd3ea2d,2020-09-09 09:30:13,50:8F:4C:5E:51:58,2802
4336683,74004f99af9c4b4c,2020-09-09 17:15:05,40:4E:36:1A:79:90,2803
4389912,394f5a908e9cb203,2020-09-11 17:40:06,A4:D9:90:57:AA:F1,2804
4389912,394f5a908e9cb203,2020-09-11 17:40:06,F2:2F:8A:41:4B:26,2805
4224608,d90a2189c012f5c1,2020-06-22 22:10:07,00:EC:0A:12:79:5F,2806
4326155,2b66eb4a9ca1d00e,2020-08-19 16:15:32,2A:46:6B:FC:37:78,2807
4336513,1188a12b42033c2c,2020-08-23 11:00:09,94:87:E0:01:EF:DB,2808
3697669,e1ba8649ed580ebc,2020-08-28 10:15:02,34:E9:11:36:81:11,2809
4286305,81bdbed2d29dbe80,2020-08-11 09:55:12,2C:5D:34:9D:84:9F,2810
4209781,159b9897e732adb4,2020-06-09 18:15:05,A4:D9:90:D3:22:EB,2811
4347808,bae32411f33b9383,2020-08-28 11:05:16,20:F7:7C:2D:49:BF,2812
4386350,5dec60669f9ab1a6,2020-09-09 19:10:08,C0:87:EB:C1:57:35,2813
4305993,6a7d028310020d99,2020-08-13 15:20:12,68:BF:C4:11:01:7E,2814
4353996,8a4ce2d64ea22791,2020-08-29 15:30:19,0C:98:38:DF:34:45,2815
4238717,0d19d27cf5d98bd7,2020-08-29 18:25:06,B0:6E:BF:8A:10:78,2816
3913435,935be15de8d349c2,2020-07-24 17:35:01,88:D5:0C:31:D4:B8,2817
4386052,0c9fe1b4ddc4a27d,2020-09-09 17:10:41,24:79:F3:11:43:D1,2818
4259821,f27ae3f0d52409d5,2020-07-17 05:00:41,B4:CB:57:71:DB:2F,2819
4163659,61e05d97e0bd3b84,2020-07-24 09:15:02,DC:F0:90:0C:A3:BC,2820
4052823,9b113f5894f98571,2020-07-26 15:45:15,C4:FE:5B:7C:73:F1,2821
4365556,29863d88818823b8,2020-09-03 09:30:33,E4:C4:83:4C:C8:39,2822
4365404,42df6a23b2e31adb,2020-09-02 15:05:36,D8:CE:3A:54:AC:3B,2823
4302110,46a665682cba3b4b,2020-09-10 08:35:29,D0:9C:7A:03:BA:5E,2824
4326983,3d0e6885440933eb,2020-08-20 08:30:23,D4:1A:3F:40:11:65,2825
3863058,154b946bb41546a3,2020-08-27 13:20:40,94:2D:DC:C1:9A:70,2826
4382625,edbf9f3a10847f69,2020-09-08 11:00:23,B2:41:A2:D5:4D:4B,2827
4388847,ac974ade57a05ced,2020-09-17 11:20:09,F0:6D:78:7F:EA:FD,2828
4150466,e68f71f540c3266e,2020-07-13 13:00:09,9C:6B:72:56:D5:ED,2829
4150466,e68f71f540c3266e,2020-07-13 13:00:09,9E:6A:B3:1A:A9:96,2830
4150466,e68f71f540c3266e,2020-07-13 13:00:09,FA:6B:A7:EA:4D:CB,2831
4111358,c4b66bb2e8935a,2020-08-18 10:25:13,F0:79:E8:1E:D4:4B,2832
4327849,1122f350a234d69a,2020-09-01 04:50:06,34:E9:11:3E:8F:A9,2833
4072580,398db451a8a0b3bc,2020-06-02 16:05:05,B4:CB:57:71:5F:0B,2834
3916579,ecfce6a49c12ab94,2020-07-03 18:05:08,C0:87:EB:3D:30:B1,2835
3008691,484d63ce91a29dfe,2020-08-27 12:30:30,E6:81:64:81:7F:C4,2836
3008691,484d63ce91a29dfe,2020-08-27 12:30:30,3E:68:9A:E4:76:68,2837
3588129,174ad8a1e5ed8a2c,2020-09-04 10:10:10,A0:93:47:9F:0C:03,2838
3487474,7e951777e2116186,2020-08-25 12:45:08,EC:D0:9F:44:31:E9,2839
4343432,d17fd1df2e7c079d,2020-08-31 16:45:02,18:02:AE:99:C7:69,2840
3774007,cddbdab258988094,2020-08-14 19:55:10,B0:B5:C3:91:B8:03,2841
4368854,68b26c7b93a1ad1e,2020-09-03 16:45:20,C4:FE:5B:75:6E:B3,2842
4330947,c7c97c5fadf05048,2020-08-21 08:00:09,08:7F:98:BD:EC:B1,2843
2487457,a60b8638aadb4eba,2020-07-19 20:05:05,80:79:5D:41:47:D1,2844
4379137,13163cc77891187d,2020-09-13 08:15:04,6C:D7:1F:24:57:03,2845
4120853,075324803ad3094d,2020-06-11 09:05:13,30:07:4D:D5:8E:85,2846
1977195,e71308ba3793e27a,2020-08-15 06:35:10,36:9D:D5:92:D0:47,2847
4359566,51ea07efbab3ad6b,2020-09-14 16:30:09,6E:85:92:32:ED:1B,2848
4359566,51ea07efbab3ad6b,2020-09-14 16:30:09,A4:D9:90:E9:21:6D,2849
4228946,a36868e8c48c8af6,2020-07-10 17:05:09,8C:BF:A6:5A:4B:21,2850
4373692,832633fea6105da0,2020-09-05 08:55:41,24:79:F3:6D:73:0B,2851
4240157,c68bb654af237d2d,2020-08-16 15:45:16,C6:C7:E4:78:A9:A7,2852
4240157,c68bb654af237d2d,2020-08-16 15:45:16,0C:A8:A7:DF:6B:5C,2853
3103019,3f45a9455391e26f,2020-09-04 11:55:20,E4:C4:83:71:5E:89,2854
4364737,df8d4543f755b059,2020-09-02 13:30:40,48:13:7E:3B:6F:AB,2855
4402722,f97fcb53ff1b1264,2020-09-19 21:00:18,B0:E2:35:33:31:5B,2856
4340777,2fdbd0bce2b8ed0c,2020-08-26 13:40:03,20:5E:F7:85:66:FA,2857
4328591,20177c23b5a484cf,2020-09-21 09:10:05,20:F7:7C:0B:65:8F,2858
4218111,1884bc48067d2a4c,2020-07-07 18:55:27,F0:6D:78:78:95:AA,2859
4274229,5127f1ebc9adffb6,2020-07-25 16:45:09,F0:6D:78:72:66:1F,2860
4263747,331e1dceb34c7613,2020-07-18 17:45:05,84:6F:CE:2E:CC:53,2861
4313505,41d79399a51788ef,2020-08-15 11:45:22,04:C8:07:95:74:A8,2862
4321369,b2c09c117abbe50a,2020-08-18 05:01:08,80:35:C1:3B:51:01,2863
4291748,47bb54b772f0ebe3,2020-08-14 17:25:40,44:AE:AB:D0:3B:ED,2864
4357447,727ed93a6cfe7c73,2020-08-30 16:25:10,76:F3:4C:AC:F8:6C,2865
4316580,715893619511a886,2020-08-16 17:35:09,A4:12:32:F6:F9:F7,2866
4307350,f0ef3436bb627271,2020-08-15 09:40:03,6E:9A:78:5D:93:FC,2867
4058940,5a20a58efbcbde9b,2020-07-09 19:00:14,A4:50:46:C7:3C:35,2868
4313531,fb8e83d86dce49ca,2020-08-29 17:05:02,CC:2D:83:AB:C5:39,2869
4287236,b874f2ff5a3004b8,2020-08-18 18:05:22,20:F7:7C:0C:87:0F,2870
4338577,1d9044fd7ede6ca4,2020-08-23 16:05:18,80:79:5D:3F:2D:05,2871
4383468,7771af9d48747137,2020-09-08 16:00:27,34:E9:11:2E:43:95,2872
3157924,dff2b992d8d11426,2020-08-07 22:00:09,B2:0D:46:E5:B6:43,2873
3157924,dff2b992d8d11426,2020-08-07 22:00:09,62:9D:CE:D7:33:86,2874
3157924,dff2b992d8d11426,2020-08-07 22:00:09,4E:AD:3B:E4:EE:A2,2875
3484091,a151abc1e5b39249,2020-07-23 08:25:07,D0:9C:7A:1C:EE:4C,2876
4343465,e4f8eb59640466db,2020-08-25 10:10:20,D4:5D:64:8E:28:2D,2877
4245511,b37dfa290256c421,2020-07-11 11:15:08,74:51:BA:44:0C:CD,2878
4315055,2e6035dd1be96c0d,2020-08-15 20:25:04,64:CC:2E:FA:A4:3B,2879
4389337,3ed912489e71007d,2020-09-11 11:25:34,04:C8:07:A3:B8:EA,2880
4105468,0e451849296156a5,2020-09-18 08:40:04,2C:FD:AB:FC:0D:D5,2881
572936,783f7618825a833c,2020-08-30 15:50:03,D0:28:BA:44:E9:A5,2882
4294577,7ed6c85de093a3cf,2020-08-19 13:20:14,D0:9C:7A:09:88:D6,2883
3994048,ccfb47acad99c96c,2020-08-03 12:15:11,A4:D9:90:3A:19:47,2884
4092362,14d50ea364f98756,2020-07-06 16:40:12,6A:63:98:6C:CA:1C,2885
4092362,14d50ea364f98756,2020-07-06 16:40:12,A4:D9:90:CE:BF:59,2886
2835721,eddce4460bb9abed,2020-07-31 17:25:17,04:C8:07:9F:37:94,2887
4299383,2b2c3893fa08ffd7,2020-08-10 14:10:14,20:72:0D:39:01:CE,2888
4060218,ab78a93ba5f3dafb,2020-09-11 14:25:25,E4:C4:83:4D:20:99,2889
678436,1980b260f47cea68,2020-08-26 18:20:05,00:0A:F5:E4:9B:64,2890
4272436,dcd4cccab24a1958,2020-08-04 09:51:40,28:31:66:82:01:91,2891
4370142,42330128eed4043d,2020-09-04 16:25:14,F4:F5:DB:E6:5C:81,2892
4372236,2473af4a7e13d72d,2020-09-10 14:15:11,0C:98:38:32:B1:6B,2893
4298749,d7b528ab4751ad34,2020-08-17 19:25:03,20:34:FB:E4:21:C8,2894
4258796,7c0e56f783f17257,2020-07-16 11:05:24,88:D5:0C:17:12:73,2895
4284330,e5e7453fe3214251,2020-08-01 10:10:24,70:B7:AA:AE:C7:95,2896
2582627,9506345b11a1a33d,2020-07-11 08:15:17,88:5A:06:61:04:53,2897
4339852,6714738a757abb7,2020-08-25 05:02:16,F0:6D:78:24:14:95,2898
4393096,44053222e21d5267,2020-09-13 18:15:15,4A:FE:46:B3:CE:33,2899
4259101,064669022d42d50f,2020-07-16 13:55:18,F2:8F:9E:8B:63:C7,2900
4225287,81fa5bab133c7fa5,2020-06-23 15:40:08,D8:CE:3A:6D:99:47,2901
4284626,8d54b3d3648b2e09,2020-08-04 10:20:06,B8:C7:4A:C6:1A:57,2902
3986305,c3dc4cc96fc83527,2020-07-19 22:50:09,A4:D9:90:72:88:1D,2903
4329548,c97ee3f3ccb5ad10,2020-08-20 17:15:34,48:83:B4:DB:67:A1,2904
4273773,6cddd5f51f7ebfb2,2020-07-28 17:36:10,74:C1:7D:EE:47:B3,2905
4357831,9d1530bfb486b8ef,2020-08-30 13:15:37,0C:98:38:12:89:D7,2906
4173115,39a0fa4f32491eea,2020-06-20 18:50:10,D0:9C:7A:19:53:E6,2907
4340170,efd48e7371ba5652,2020-08-29 06:50:05,9C:6B:72:50:82:0D,2908
4341437,cb3effd065695ee5,2020-09-11 13:55:15,56:6C:40:8A:80:6C,2909
4281917,d934b1d033d123e3,2020-07-30 19:25:17,30:94:35:6D:38:B5,2910
4330536,3ff642c4baf8eeaa,2020-08-25 11:05:21,C8:3D:DC:D5:39:C0,2911
4314880,13779b27b20c0faa,2020-08-18 17:05:19,40:B0:76:67:52:08,2912
4365337,3326f8152e0353b5,2020-09-10 15:35:22,18:D0:C5:65:37:91,2913
4408867,29e86a0b2240c0a7,2020-09-21 20:40:17,28:31:66:9F:C3:6B,2914
4283746,327cd6bacb60e9ec,2020-08-29 18:50:09,A4:D9:90:05:7C:E9,2915
4334663,eba90896ef9d9277,2020-08-24 16:55:11,30:CB:F8:ED:FF:B7,2916
4167604,91951853d5ac905a,2020-09-15 11:25:02,2C:FD:AB:FC:08:58,2917
4291842,0264d25e0611f661,2020-08-08 12:00:10,28:31:66:97:BA:E9,2918
4333867,51b9932a0416fd74,2020-08-22 04:45:03,C0:87:EB:B7:9B:41,2919
4168294,fbdd5a0a636dfd3c,2020-07-25 17:40:07,18:02:AE:8B:D9:53,2920
4151214,5dfb439e66e6370f,2020-07-23 06:45:13,A4:D9:90:FA:7E:93,2921
4245207,779ea053e65472ef,2020-07-07 13:45:14,6C:24:A6:E6:36:07,2922
4291425,59b7f84693486c81,2020-08-06 10:15:31,04:B1:67:B0:47:C4,2923
4073680,9350f3717cf388d9,2020-08-01 05:25:05,F4:D6:20:BD:73:6E,2924
4333785,be5147b6e141f500,2020-08-22 02:25:09,EA:B2:66:D0:F0:39,2925
4301672,0b77dfcd0a9657b6,2020-08-11 11:05:17,30:07:4D:46:AB:4A,2926
4355622,b17f254bfc682788,2020-09-18 05:25:11,E0:1F:88:62:6D:AC,2927
4314280,53926c2ad3f465eb,2020-08-17 12:20:05,24:79:F3:12:15:E9,2928
3867358,eec530114d960706,2020-08-17 01:02:46,54:0E:2D:DC:1B:67,2929
336559,29d8a03ca23aa093,2020-09-21 01:00:34,3E:06:82:24:82:B2,2930
3772192,51a68314ac8b9add,2020-08-10 17:50:02,70:DD:A8:0F:AC:31,2931
4289661,a35125dc5255abcd,2020-08-05 13:30:16,28:31:66:9F:B7:37,2932
3642981,a78bec7fea04bb6e,2020-09-02 14:55:21,2C:FF:EE:9C:3A:7F,2933
4270584,a5ac5e4abf2c303e,2020-07-23 01:15:23,BC:2D:EF:4F:0A:2B,2934
4211305,4b400ba0eca97ce4,2020-06-19 17:00:07,C4:0B:CB:1F:2F:8E,2935
4343978,bbec58b7598bd29e,2020-08-25 12:00:23,E0:DB:10:58:9B:B3,2936
4185728,cc583cdb92cab107,2020-06-29 10:30:08,28:31:66:72:1D:C1,2937
4372230,d9f8a1f8869d5495,2020-09-05 11:30:13,C0:87:EB:2D:57:E1,2938
4403593,4f6225a1bab91fae,2020-09-19 17:55:11,D0:28:BA:98:3D:51,2939
4377099,b6c8986d30f53c36,2020-09-06 14:50:11,B0:B5:C3:97:CF:C5,2940
3803256,7b8bce7ef847722c,2020-08-06 01:00:24,B8:C7:4A:A0:A0:DF,2941
3169021,1d8187b57d3e4e0a,2020-07-24 11:25:02,C0:87:EB:D4:16:37,2942
4326505,4c677b14d42a4b4b,2020-08-19 16:25:23,0C:98:38:3B:7F:DD,2943
3681908,d44c5a779b3139d0,2020-08-23 16:35:15,0C:A8:A7:1B:F7:76,2944
4364632,4d73a88ed05c8105,2020-09-02 11:35:37,86:9C:BA:02:8B:D2,2945
4172775,164ac23a3b10567f,2020-06-20 01:50:08,CC:2D:83:86:7A:19,2946
4376688,121e8fc42c9da55e,2020-09-06 15:45:25,D0:9C:7A:0D:F5:4A,2947
4395675,87b1d761493b8a20,2020-09-16 06:00:12,0C:A8:A7:6E:63:7A,2948
377788,b1f84d190c296e13,2020-06-19 08:50:11,8C:F5:A3:DE:C0:41,2949
377788,b1f84d190c296e13,2020-06-19 08:50:11,8c:f5:a3:de:c0:41,2950
4304548,495938a984d24af,2020-08-13 15:40:30,0C:A8:A7:5E:E5:24,2951
3143418,a96423da1948871e,2020-08-24 09:55:12,E2:B9:C1:BF:98:03,2952
4323592,4e81010170fb01d4,2020-09-08 18:00:08,30:84:54:F1:19:67,2953
2837781,f575846a1625dc49,2020-08-13 13:55:02,D8:A3:15:80:56:A5,2954
1889564,e90e0f08337da03a,2020-09-22 18:25:21,E4:46:DA:59:6D:BC,2955
4321775,54413b28c064eb76,2020-08-18 08:35:16,18:02:AE:9B:FD:07,2956
4344782,83230598cb36b711,2020-08-25 14:55:15,EC:D0:9F:21:20:0C,2957
3804339,b64daed26d369195,2020-08-28 12:20:08,70:DD:A8:F8:2E:92,2958
4322979,2d6569361f97d9b1,2020-08-18 17:15:19,C0:87:EB:8A:CA:53,2959
4113743,a5095c2c6a68a274,2020-07-19 08:15:07,F0:6D:78:40:11:22,2960
4284592,b89acf225e967283,2020-08-01 12:30:05,B8:C7:4A:36:6E:8D,2961
4349172,07fe225ec9552735,2020-08-29 09:45:12,9C:F5:31:82:46:5B,2962
4367207,dd16df96f6d2f9d6,2020-09-06 18:30:06,CC:46:4E:A5:DC:FC,2963
889709,01e9eace687b763c,2020-09-06 15:40:23,B0:B5:C3:88:7C:2F,2964
1202462,efd0b3034d766f4c,2020-08-23 17:30:07,E0:1F:88:4B:BA:70,2965
4265688,82fb94f3e5718250,2020-07-20 06:50:09,C4:E1:A1:F4:7C:E1,2966
4213489,bbbc80f2d4b3efb0,2020-06-12 12:35:08,B4:CB:57:74:23:C1,2967
4336879,e6d625e08c0f28b6,2020-08-23 09:25:17,8C:BE:BE:1A:D9:8D,2968
904787,3a7824ebf3974bd2,2020-09-15 20:05:12,4C:66:41:69:11:35,2969
4358814,f3e6c7903db64a58,2020-09-11 13:10:06,C4:E3:9F:71:25:B3,2970
4215850,d29104e75ccdbd55,2020-06-15 12:25:21,20:39:56:B6:9E:82,2971
4371686,70501898b582179f,2020-09-05 10:10:21,C0:87:EB:40:9F:F5,2972
4283257,04db2465c4eeab63,2020-07-31 14:15:12,0C:9D:92:8F:74:D8,2973
4278625,28bcf68b0fcdadb4,2020-09-12 20:35:13,20:F7:7C:2A:A8:ED,2974
4228415,6310cf2f0b95eed3,2020-06-26 08:35:14,0C:A8:A7:6F:85:BA,2975
4349413,56af53d3c30200ad,2020-08-28 10:15:36,F8:E7:A0:08:E4:B1,2976
4362527,fecc3b2166c5b5f7,2020-09-01 15:20:23,58:85:E9:5C:39:9D,2977
4363182,27022321bd1e014f,2020-09-02 09:40:22,9C:2E:A1:2A:BE:BB,2978
1785613,baa9e99d2fa36516,2020-08-30 15:10:10,92:6D:16:3A:25:C1,2979
4281607,607a36f8553a2e26,2020-07-30 10:05:28,B4:A5:AC:C3:4A:1B,2980
4316882,6730f883b783cd33,2020-08-16 21:25:27,C0:87:EB:2B:35:3B,2981
4266941,121c251b17ca22b8,2020-07-20 14:45:12,28:31:66:83:49:D3,2982
