customer_id,android_id,trans_time,ipv4,ipv4_flag,ipv4_id
4291150,ae2920f272dea487,2020-08-29 14:05:07,102.222.152.185,1,1277
4291150,ae2920f272dea487,2020-08-29 14:05:07,105.138.116.68,1,1278
4281907,ae66c114f82833d3,2020-09-12 07:45:09,100.102.250.177,1,1279
4045935,cb422cb86f38d53f,2020-08-23 18:30:08,100.68.217.141,1,1280
4104896,f1837fbbb0fd4feb,2020-09-05 08:10:08,100.69.176.8,1,1281
200106,bd3aff7aa39e88e4,2020-07-20 09:00:06,100.106.212.3,1,1282
4196219,41a02570b4b620b3,2020-07-16 05:10:08,100.102.154.144,1,1283
4196219,41a02570b4b620b3,2020-07-16 05:10:08,100.102.184.128,1,1284
4042848,41bc98fc34053e13,2020-08-11 11:35:03,100.105.132.196,1,1285
3959633,40144b8a7a06cc37,2020-07-12 11:32:14,100.70.79.172,1,1286
3910149,4dc1abccc53b9864,2020-09-07 15:00:02,100.102.76.124,1,1287
4364102,63420926c3746047,2020-09-06 06:25:04,102.28.134.164,1,1288
3962303,a3a5f21ec2117784,2020-09-03 15:15:04,100.67.252.57,1,1289
4387807,e10077936b9de9d9,2020-09-12 10:25:09,100.69.109.239,1,1290
4316871,2755d68841237ccb,2020-08-16 13:05:22,105.31.39.65,1,1291
4206975,219d2b7195e1cc89,2020-08-22 08:05:15,100.98.175.215,1,1292
4312657,bf915d791c1a888f,2020-08-15 09:25:29,102.44.108.62,1,1293
4168469,e1c3993ede640a79,2020-07-15 16:25:01,100.66.102.43,1,1294
4168469,e1c3993ede640a79,2020-07-15 16:25:01,100.71.80.88,1,1295
4143498,de4ddfe0b8548159,2020-06-24 12:45:12,100.73.144.109,1,1296
4143498,de4ddfe0b8548159,2020-06-24 12:45:12,100.66.175.49,1,1297
3877057,7b9014a05c8a1b69,2020-07-16 17:45:13,100.99.211.151,1,1298
4057628,8e98a74fa17b7636,2020-07-04 18:40:09,102.163.42.14,1,1299
4057628,8e98a74fa17b7636,2020-07-04 18:40:09,102.144.91.179,1,1300
4057628,8e98a74fa17b7636,2020-07-04 18:40:09,102.141.211.141,1,1301
2030529,207c7112834991d9,2020-07-05 16:05:14,100.66.203.213,1,1302
4287627,ec82e10b1395f543,2020-08-03 18:30:10,105.40.5.60,1,1303
2036187,f9fa5fb62daaf330,2020-08-02 19:05:04,100.105.127.223,1,1304
4007460,f6249b2aff4b351c,2020-07-07 20:15:12,100.72.41.51,1,1305
4007460,f6249b2aff4b351c,2020-07-07 20:15:12,100.68.29.167,1,1306
4007460,f6249b2aff4b351c,2020-07-07 20:15:12,100.64.81.140,1,1307
4007460,f6249b2aff4b351c,2020-07-07 20:15:12,100.72.1.217,1,1308
4174357,de5af551ee977835,2020-08-11 13:40:07,102.147.83.120,1,1309
4174357,de5af551ee977835,2020-08-11 13:40:07,102.202.45.87,1,1310
4174357,de5af551ee977835,2020-08-11 13:40:07,105.102.162.79,1,1311
4353190,bec58375e42345f8,2020-08-28 11:40:16,100.93.57.74,1,1312
4299245,df9e0ba465085b9b,2020-09-06 15:30:17,100.65.72.232,1,1313
4299245,df9e0ba465085b9b,2020-09-06 15:30:17,100.67.229.124,1,1314
4299245,df9e0ba465085b9b,2020-09-06 15:30:17,100.67.90.164,1,1315
4298922,87a26d64b9e8b6f5,2020-08-19 10:25:16,102.8.207.254,1,1316
4298922,87a26d64b9e8b6f5,2020-08-19 10:25:16,102.5.6.238,1,1317
4361272,cb50071dbd467bc6,2020-09-01 05:06:26,100.122.21.190,1,1318
540730,6d000ac94b56626b,2020-08-18 16:35:03,100.72.205.235,1,1319
540730,6d000ac94b56626b,2020-08-18 16:35:03,100.65.195.232,1,1320
4295307,aefe1fa01ec45ae5,2020-08-08 10:30:09,105.37.176.108,1,1321
4397282,c673f8ef40a77788,2020-09-15 17:05:13,105.76.209.69,1,1322
4190234,976e478ee3403125,2020-09-09 18:30:06,100.64.183.137,1,1323
4328145,4b691570cca354b4,2020-08-30 12:40:10,100.102.6.95,1,1324
4333463,47cf6b7c9a3933c4,2020-09-20 05:01:02,105.45.121.90,1,1325
4333463,47cf6b7c9a3933c4,2020-09-20 05:01:02,105.44.181.107,1,1326
4333463,47cf6b7c9a3933c4,2020-09-20 05:01:02,105.26.247.24,1,1327
4140372,0c323be87d6c35c4,2020-09-10 13:05:13,100.66.10.13,1,1328
4140372,0c323be87d6c35c4,2020-09-10 13:05:13,100.64.238.113,1,1329
4140372,0c323be87d6c35c4,2020-09-10 13:05:13,100.78.61.21,1,1330
4350627,4a43e6065ca4e725,2020-08-28 16:35:20,100.105.171.140,1,1331
4078511,66c129d3687f0524,2020-09-12 17:15:16,100.81.157.226,1,1332
3892886,4490e79844255d52,2020-09-10 11:30:11,100.81.157.226,1,1332
4326144,d8c3309ca098eb75,2020-09-15 15:20:09,102.14.20.156,1,1333
4326144,d8c3309ca098eb75,2020-09-15 15:20:09,102.244.51.57,1,1334
4347862,cafbc86e04a2d441,2020-08-30 13:35:02,105.18.101.251,1,1335
4276434,1d94a44c7a5a0507,2020-08-08 10:20:35,102.17.113.139,1,1336
4276434,1d94a44c7a5a0507,2020-08-08 10:20:35,105.82.206.64,1,1337
4305800,69b931f92fe5318a,2020-08-25 16:40:11,100.104.174.56,1,1338
4331678,939e2bba33cde23d,2020-08-28 15:35:26,100.72.73.73,1,1339
4178932,f5a162d57b70a376,2020-06-06 12:00:08,102.39.47.236,1,1340
4178932,f5a162d57b70a376,2020-06-06 12:00:08,105.41.112.225,1,1341
4291581,236b03439ba1df77,2020-08-11 16:50:10,100.105.242.135,1,1342
4333200,5a48974351225232,2020-08-21 20:30:09,100.98.254.107,1,1343
4223402,20be434b54c829e7,2020-07-31 17:55:09,100.70.201.130,1,1344
4263368,15ab005502b58fc4,2020-07-18 15:05:21,102.28.225.120,1,1345
4292537,9221088c0a2aaab7,2020-08-07 10:40:39,100.66.236.158,1,1346
4377638,ea1a100742f15f07,2020-09-06 18:40:14,105.38.196.155,1,1347
3777441,d4c1861454a413e7,2020-08-19 11:35:10,100.87.170.253,1,1348
4272345,85e75560f9deee23,2020-08-09 05:30:07,105.116.180.153,1,1349
4272345,85e75560f9deee23,2020-08-09 05:30:07,105.92.223.173,1,1350
4272345,85e75560f9deee23,2020-08-09 05:30:07,105.113.32.183,1,1351
4149771,85f8b07e5928f773,2020-07-02 11:35:13,100.87.143.135,1,1352
4152319,cb2c107cdbe5f840,2020-06-14 11:40:06,100.68.97.168,1,1353
4269277,8e0743887b1e49da,2020-07-24 22:50:09,105.50.56.144,1,1354
4233098,7c908b608b8908f9,2020-06-30 16:45:07,100.97.68.193,1,1355
4147934,560db1988beb4517,2020-09-03 09:30:42,100.115.23.50,1,1356
4284195,e8ba5b93acef7e87,2020-08-20 15:45:06,100.99.250.55,1,1357
4307911,2c6650486c3ff3f7,2020-08-14 11:20:13,105.107.199.107,1,1358
4367182,32ed979a356fabd0,2020-09-03 11:25:16,100.109.157.8,1,1359
4341697,654e7e6218e3803a,2020-08-24 16:10:13,100.94.206.122,1,1360
2604526,bef37648da4816e0,2020-07-18 14:25:13,102.4.165.91,1,1361
4301020,3de41b7a38d2fc95,2020-08-15 10:10:14,100.67.178.164,1,1362
4410058,e82cc89663c46d48,2020-09-22 10:15:23,105.59.164.168,1,1363
4329844,0952bc8ff042a666,2020-08-20 17:50:14,102.124.45.134,1,1364
4085745,17b921f1879cb4ed,2020-07-19 09:00:20,100.106.79.202,1,1365
4206009,810a42829026dc54,2020-06-03 06:25:13,100.65.64.98,1,1366
4395338,c064cdc9338a47f6,2020-09-18 20:30:05,100.105.62.31,1,1367
4395338,c064cdc9338a47f6,2020-09-18 20:30:05,100.96.100.218,1,1368
4252248,495accd3e89682b6,2020-07-20 08:25:04,100.107.82.52,1,1369
4252248,495accd3e89682b6,2020-07-20 08:25:04,100.98.210.52,1,1370
4232688,e3f23a48217b1626,2020-07-13 09:40:11,100.64.86.172,1,1371
4304608,a46a3cc0e4bc70a7,2020-08-12 15:40:18,105.44.132.194,1,1372
1287083,d8ab5f854fbc90a1,2020-08-12 10:05:02,100.84.109.121,1,1373
4178466,de579281a59eea86,2020-08-01 10:50:08,105.32.161.153,1,1374
4178466,de579281a59eea86,2020-08-01 10:50:08,105.31.145.247,1,1375
4178466,de579281a59eea86,2020-08-01 10:50:08,105.23.116.189,1,1376
4388139,e9bdc94ecab8d334,2020-09-10 13:45:23,102.28.172.202,1,1377
4388139,e9bdc94ecab8d334,2020-09-10 13:45:23,105.48.238.190,1,1378
4081222,590651b00f8d0965,2020-07-29 13:30:19,100.97.142.110,1,1379
4081222,590651b00f8d0965,2020-07-29 13:30:19,100.102.204.243,1,1380
4282742,f483d6b1ea1d1317,2020-08-10 12:35:11,100.109.77.195,1,1381
4270045,940c616c520a6d41,2020-07-22 15:35:19,100.93.200.95,1,1382
2425038,1ce483f09d81e263,2020-07-13 14:05:44,105.45.156.58,1,1383
4163576,d16fc36f2f0b68c4,2020-08-28 13:10:08,100.71.26.168,1,1384
122976,462dbebf425cbb3c,2020-09-07 11:35:13,100.87.243.101,1,1385
4297746,83e620c8649d9919,2020-08-09 09:40:18,100.122.101.40,1,1386
4354817,43e2a2e09122db64,2020-09-12 11:00:17,105.17.212.249,1,1387
4354817,43e2a2e09122db64,2020-09-12 11:00:17,105.55.40.209,1,1388
4305655,c4bcbfb1234c2d3a,2020-08-20 07:25:07,102.193.172.105,1,1389
4305655,c4bcbfb1234c2d3a,2020-08-20 07:25:07,102.147.65.52,1,1390
4305655,c4bcbfb1234c2d3a,2020-08-20 07:25:07,102.203.217.85,1,1391
4134137,792aef11acc20560,2020-06-11 14:55:16,100.68.138.151,1,1392
4325181,fa4bf0b9e7a164d3,2020-08-28 11:30:06,100.114.191.11,1,1393
4407639,c56ea6784d4a649c,2020-09-21 13:20:07,105.11.229.194,1,1394
4203796,0a5556fbda85e5fa,2020-08-16 12:25:07,100.75.185.50,1,1395
4283627,aa1ff26d4c51be4a,2020-08-15 09:25:26,100.102.169.35,1,1396
2072446,5f585d8004e8a26a,2020-06-06 09:25:19,100.71.107.139,1,1397
739767,27450754c9263d40,2020-07-01 22:10:09,102.196.30.83,1,1398
4334609,817becd563aef476,2020-08-22 16:20:03,100.114.159.200,1,1399
4303686,f4ad8ee5fdd69810,2020-08-12 09:40:28,100.105.233.246,1,1400
4322046,dc1b367518741d9f,2020-09-17 09:35:17,100.66.146.216,1,1401
4322046,dc1b367518741d9f,2020-09-17 09:35:17,100.66.143.7,1,1402
4322046,dc1b367518741d9f,2020-09-17 09:35:17,100.67.101.36,1,1403
4312018,bed36949fcda7255,2020-09-15 12:50:46,105.124.247.179,1,1404
4238728,0dddcc811f186347,2020-07-04 12:00:19,65.0.1.250,1,1405
4238728,0dddcc811f186347,2020-07-04 12:00:19,100.65.163.29,1,1406
4315224,a6b4ce30c0a06f2c,2020-08-15 22:05:14,100.118.114.117,1,1407
4259002,52dbd0363c88a051,2020-07-20 09:42:33,100.112.118.5,1,1408
4160414,db38cd62e2abf5b9,2020-09-05 17:35:24,100.102.74.100,1,1409
4302720,72f57a610e1e0b7e,2020-08-12 15:30:08,100.115.169.78,1,1410
4185481,6b4237b3edae0c51,2020-07-28 11:40:15,100.74.170.166,1,1411
4185481,6b4237b3edae0c51,2020-07-28 11:40:15,100.74.217.212,1,1412
4185481,6b4237b3edae0c51,2020-07-28 11:40:15,100.76.7.171,1,1413
4185481,6b4237b3edae0c51,2020-07-28 11:40:15,100.68.179.230,1,1414
4230261,4784a62b674af48d,2020-06-27 19:25:08,100.94.4.33,1,1415
4408110,eb94c0f18fdc21b5,2020-09-21 13:10:09,100.97.86.102,1,1416
4255943,3c54c13da17edb5a,2020-07-29 10:15:16,105.132.16.243,1,1417
4255943,3c54c13da17edb5a,2020-07-29 10:15:16,105.128.178.191,1,1418
4339533,c8ab0a1aedd9ec72,2020-08-24 17:15:28,100.66.164.107,1,1419
4365532,e9be1153b4c719e8,2020-09-03 08:55:18,100.64.135.88,1,1420
3987154,93aad20da06c4e1f,2020-06-01 10:55:09,105.119.146.139,1,1421
3987154,93aad20da06c4e1f,2020-06-01 10:55:09,102.144.20.37,1,1422
3987154,93aad20da06c4e1f,2020-06-01 10:55:09,102.197.218.59,1,1423
4357978,fdacbce69bcc6e7e,2020-08-31 15:00:18,100.65.253.169,1,1424
4351493,5a16a40afaf4082b,2020-09-12 13:50:06,192.1.8.24,1,1425
4331555,fbf6c0aad6c8d702,2020-08-24 17:00:24,100.65.0.152,1,1426
4392699,c834374c9b5fa599,2020-09-17 14:15:02,100.103.18.53,1,1427
4394386,0bf2b44d9e576ea0,2020-09-14 14:15:13,105.99.57.160,1,1428
4213141,c69b969aba57ca5f,2020-09-21 20:45:12,100.66.84.250,1,1429
4213141,c69b969aba57ca5f,2020-09-21 20:45:12,100.66.167.94,1,1430
4213141,c69b969aba57ca5f,2020-09-21 20:45:12,100.66.15.226,1,1431
4213141,c69b969aba57ca5f,2020-09-21 20:45:12,100.64.83.14,1,1432
4331651,b4ad39aae1bb14f5,2020-08-22 08:15:11,100.200.100.195,1,1433
4258683,398793697afc3924,2020-08-02 19:55:12,105.92.43.244,1,1434
4343111,2f66821010f53e60,2020-08-25 06:40:06,100.68.250.164,1,1435
1261934,0fba309ee6fc1a42,2020-09-07 11:45:09,100.114.171.158,1,1436
3182248,b66a074b1426abc8,2020-09-21 17:25:17,100.69.165.246,1,1437
3182248,b66a074b1426abc8,2020-09-21 17:25:17,100.67.95.179,1,1438
4242364,09062262b1eb1a0e,2020-07-06 10:00:17,105.63.160.249,1,1439
1667315,3f82268fec897bea,2020-07-08 10:05:11,100.114.209.85,1,1440
3884581,b1b0859b575dcae4,2020-07-23 12:30:19,100.64.130.66,1,1441
3692154,33813d73d529f4c5,2020-08-07 10:55:33,100.72.140.199,1,1442
4105317,d39f5f89c8f4f013,2020-09-22 16:25:14,100.107.217.46,1,1443
2009622,3cb433189976c95f,2020-09-04 14:10:06,100.105.40.145,1,1444
3750946,1e64e856542279ef,2020-08-26 12:05:08,105.4.212.199,1,1445
3750946,1e64e856542279ef,2020-08-26 12:05:08,105.32.119.167,1,1446
3568216,d399a21c4d110695,2020-08-21 17:45:12,100.75.182.249,1,1447
4236291,50d102075da8ec1f,2020-07-06 19:45:23,105.42.67.101,1,1448
4294394,f02b49e63726b483,2020-08-17 18:30:18,100.89.79.145,1,1449
4294394,f02b49e63726b483,2020-08-17 18:30:18,100.70.189.232,1,1450
4098982,590fa5682016ffc9,2020-08-19 16:15:24,100.65.136.2,1,1451
4312492,2c7125503cdd1126,2020-08-30 20:35:18,100.69.177.255,1,1452
4128494,f2d7c1048fe739db,2020-09-22 19:20:06,100.70.96.182,1,1453
4109180,254665aec1dba21e,2020-07-27 05:30:05,100.110.45.249,1,1454
4348226,c72d19f0728e024e,2020-09-11 05:01:29,100.99.50.198,1,1455
3914179,aa16ca689b9ebab7,2020-09-02 11:05:49,102.2.185.88,1,1456
4388828,101f1ecf0fe15c55,2020-09-13 12:00:10,102.28.245.148,1,1457
4388828,101f1ecf0fe15c55,2020-09-13 12:00:10,102.86.184.182,1,1458
1299175,163920c49654da5f,2020-08-14 10:35:29,100.98.66.29,1,1459
3463449,440747ffad3ec841,2020-08-31 17:50:09,100.102.200.212,1,1460
4063190,7a14f36fe684954a,2020-08-27 21:25:07,100.73.195.29,1,1461
761997,516a91fdee2bb549,2020-09-11 16:40:08,100.114.207.141,1,1462
4401607,4686fdbb0670543d,2020-09-17 16:30:10,100.65.216.129,1,1463
4279106,1f0dc603472d1581,2020-09-11 11:15:24,100.71.72.87,1,1464
4358008,5d51e1b62772c8ba,2020-09-14 20:25:07,100.70.196.247,1,1465
4170260,bc0fe31a5d08a01b,2020-08-26 06:15:14,102.45.82.176,1,1466
4342108,2204e8a8c225d6cf,2020-08-24 17:15:36,105.57.120.54,1,1467
4367979,9c1b055b2138673f,2020-09-03 13:10:29,102.0.192.197,1,1468
4367979,9c1b055b2138673f,2020-09-03 13:10:29,102.68.244.60,1,1469
4367979,9c1b055b2138673f,2020-09-03 13:10:29,105.61.254.92,1,1470
4367979,9c1b055b2138673f,2020-09-03 13:10:29,102.28.29.228,1,1471
4367979,9c1b055b2138673f,2020-09-03 13:10:29,102.1.17.187,1,1472
4395820,45d957881142e353,2020-09-16 11:15:19,100.70.45.31,1,1473
4319049,62b019d98030b31e,2020-08-28 19:45:08,100.104.165.75,1,1474
4363326,e16606c40dbeffeb,2020-09-07 22:45:09,102.129.151.45,1,1475
3912028,94f52b96a37c4389,2020-07-25 07:50:04,100.65.231.154,1,1476
4267970,77dbebcec7d1b165,2020-07-21 09:40:24,105.29.97.247,1,1477
4218341,8d4a4cb15c9cd430,2020-06-17 16:10:08,100.77.236.89,1,1478
4218341,8d4a4cb15c9cd430,2020-06-17 16:10:08,100.64.209.174,1,1479
4233019,ad5612d46cf70e58,2020-07-08 11:05:18,100.66.183.179,1,1480
3453663,bd7445b372b0ff17,2020-09-09 09:20:04,100.110.37.75,1,1481
3453663,bd7445b372b0ff17,2020-09-09 09:20:04,100.105.63.58,1,1482
4222737,eaa69e06ea4a2f01,2020-09-23 06:15:09,100.123.63.132,1,1483
4222737,eaa69e06ea4a2f01,2020-09-23 06:15:09,100.127.76.87,1,1484
4222737,eaa69e06ea4a2f01,2020-09-23 06:15:09,102.28.62.98,1,1485
4222737,eaa69e06ea4a2f01,2020-09-23 06:15:09,105.51.203.216,1,1486
4222737,eaa69e06ea4a2f01,2020-09-23 06:15:09,102.102.138.88,1,1487
4120008,ef0ff78e4c21f43d,2020-09-21 19:05:19,102.129.9.38,1,1488
4120008,ef0ff78e4c21f43d,2020-09-21 19:05:19,105.142.167.38,1,1489
4120008,ef0ff78e4c21f43d,2020-09-21 19:05:19,105.137.155.56,1,1490
4372415,94a8f0db455e5e33,2020-09-06 15:30:18,105.22.47.219,1,1491
4370518,8d1f726a7bec35fe,2020-09-04 18:00:20,102.84.68.199,1,1492
4406892,95b4f9c4b3ee0cfc,2020-09-20 19:10:06,100.104.243.154,1,1493
3678440,596a1a4453da5f70,2020-08-19 16:25:29,100.75.236.65,1,1494
4322863,9d39bbe330b139aa,2020-08-19 10:10:24,105.63.129.24,1,1495
3485182,be184dc544e677de,2020-09-09 12:40:34,100.70.90.201,1,1496
3485182,be184dc544e677de,2020-09-09 12:40:34,100.107.33.218,1,1497
3485182,be184dc544e677de,2020-09-09 12:40:34,100.106.202.189,1,1498
3485182,be184dc544e677de,2020-09-09 12:40:34,100.72.179.99,1,1499
4345008,ceb95d0f90231ffc,2020-08-25 15:35:23,100.70.245.144,1,1500
4363016,d9107e03e94a0dd1,2020-09-05 05:01:38,105.57.246.39,1,1501
4309707,220c092f4f84502f,2020-08-24 01:16:42,100.96.113.182,1,1502
4221516,dc7d598f47af9832,2020-06-20 11:10:07,105.108.170.163,1,1503
4123309,e53174c778501a2b,2020-06-25 12:25:24,102.199.180.76,1,1504
4123309,e53174c778501a2b,2020-06-25 12:25:24,102.192.214.144,1,1505
4123309,e53174c778501a2b,2020-06-25 12:25:24,105.93.10.173,1,1506
4078820,85335588b8980f79,2020-09-12 11:15:05,105.108.157.72,1,1507
4078820,85335588b8980f79,2020-09-12 11:15:05,105.95.133.35,1,1508
4078820,85335588b8980f79,2020-09-12 11:15:05,102.229.192.194,1,1509
4078820,85335588b8980f79,2020-09-12 11:15:05,102.193.164.67,1,1510
3938968,2bec739cb96854b2,2020-08-28 15:25:10,105.53.6.80,1,1511
3938968,2bec739cb96854b2,2020-08-28 15:25:10,102.38.167.150,1,1512
4263852,bc6faf1b28427ae4,2020-07-28 12:05:13,100.115.188.9,1,1513
4160398,e8784c7d81e9557d,2020-07-07 18:45:09,100.126.112.97,1,1514
4349224,30ddf2020305bd63,2020-09-17 08:25:08,100.98.141.223,1,1515
4374178,d875ccff52f0480c,2020-09-08 13:05:04,100.98.198.169,1,1516
3548866,88e7f911b0df228d,2020-08-16 11:15:09,100.71.146.79,1,1517
3548866,88e7f911b0df228d,2020-08-16 11:15:09,102.8.185.238,1,1518
3548866,88e7f911b0df228d,2020-08-16 11:15:09,105.129.48.57,1,1519
3548866,88e7f911b0df228d,2020-08-16 11:15:09,102.1.7.112,1,1520
3548866,88e7f911b0df228d,2020-08-16 11:15:09,102.0.180.175,1,1521
3548866,88e7f911b0df228d,2020-08-16 11:15:09,102.60.33.233,1,1522
3548866,88e7f911b0df228d,2020-08-16 11:15:09,105.128.160.54,1,1523
3749474,c621b685f66eda66,2020-09-08 22:10:08,102.193.226.13,1,1524
4319798,39bebaa396e86e8c,2020-08-17 18:35:15,100.89.87.137,1,1525
4060976,cb12c40eb61ca258,2020-09-07 12:25:20,105.59.54.139,1,1526
4328214,d9474942597468fa,2020-08-20 09:25:16,105.20.221.153,1,1527
4342811,f59d058f5ecfde01,2020-09-04 05:01:04,100.118.139.20,1,1528
4342811,f59d058f5ecfde01,2020-09-04 05:01:04,100.99.33.107,1,1529
4269117,b63a9c93919f8cea,2020-07-21 21:05:08,105.0.132.53,1,1530
4377597,0c879eeb0a1b6bb8,2020-09-07 13:25:41,105.130.48.1,1,1531
4303128,17537329cede1f7d,2020-08-22 16:35:15,102.0.106.55,1,1532
4302456,d5c214e2d09aade0,2020-08-24 20:45:21,100.83.193.190,1,1533
4253754,9465d671243e1ca1,2020-07-13 13:35:19,102.47.82.79,1,1534
4214502,63720239ec1e4396,2020-08-17 19:45:10,105.53.120.115,1,1535
4214502,63720239ec1e4396,2020-08-17 19:45:10,102.121.120.19,1,1536
4214502,63720239ec1e4396,2020-08-17 19:45:10,105.36.205.251,1,1537
4214502,63720239ec1e4396,2020-08-17 19:45:10,105.44.178.200,1,1538
4214502,63720239ec1e4396,2020-08-17 19:45:10,105.25.177.182,1,1539
4214502,63720239ec1e4396,2020-08-17 19:45:10,102.122.224.106,1,1540
4214502,63720239ec1e4396,2020-08-17 19:45:10,105.1.28.243,1,1541
4214502,63720239ec1e4396,2020-08-17 19:45:10,102.101.254.127,1,1542
4214502,63720239ec1e4396,2020-08-17 19:45:10,102.84.125.90,1,1543
4214502,63720239ec1e4396,2020-08-17 19:45:10,105.22.85.190,1,1544
4214502,63720239ec1e4396,2020-08-17 19:45:10,102.47.8.254,1,1545
4214502,63720239ec1e4396,2020-08-17 19:45:10,105.48.210.3,1,1546
4214502,63720239ec1e4396,2020-08-17 19:45:10,102.67.124.91,1,1547
4214502,63720239ec1e4396,2020-08-17 19:45:10,105.59.226.251,1,1548
4214502,63720239ec1e4396,2020-08-17 19:45:10,105.23.70.222,1,1549
3749507,99fc99253b2122ed,2020-08-27 15:50:12,105.39.108.27,1,1550
4268286,e465bff5cc875c76,2020-07-21 13:35:15,100.123.56.244,1,1551
4268286,e465bff5cc875c76,2020-07-21 13:35:15,105.26.185.83,1,1552
4268286,e465bff5cc875c76,2020-07-21 13:35:15,100.66.138.55,1,1553
868958,fdb67299126af047,2020-07-22 01:05:52,100.67.193.47,1,1554
4250496,8854f651c551decb,2020-07-26 18:50:09,100.71.191.122,1,1555
4301093,ace5a3ed6cbe4ca4,2020-08-14 22:50:12,105.59.36.241,1,1556
3889313,7609e62096ae9eb4,2020-08-24 10:55:02,102.25.40.123,1,1557
4363122,1188a98c033cef2e,2020-09-02 05:02:30,100.64.32.184,1,1558
4273564,bc68c3d6cc18e98c,2020-07-25 11:35:21,102.202.215.32,1,1559
4221688,c925b0f2d37fdd84,2020-06-20 12:55:10,100.84.254.123,1,1560
4365211,b754e6a34dd86c6d,2020-09-05 19:45:19,100.121.212.218,1,1561
4219411,592286a517617d79,2020-07-06 13:10:06,100.69.191.168,1,1562
4053098,a649a3fcdc42eaf3,2020-07-09 18:15:06,102.26.225.107,1,1563
4117730,93169888b76093b4,2020-07-18 16:05:10,100.109.226.236,1,1564
4347926,33471b8074010a56,2020-09-02 13:10:09,105.79.48.56,1,1565
3810879,e66f6e87c08c0ed0,2020-08-21 14:00:17,105.107.165.226,1,1566
4404498,b42bc5c0c08843ee,2020-09-19 21:10:20,100.99.101.172,1,1567
4303472,44b2892b3dfd55b1,2020-08-13 17:35:37,102.43.58.24,1,1568
4303472,44b2892b3dfd55b1,2020-08-13 17:35:37,102.35.122.211,1,1569
4189791,193c366a943ba60e,2020-08-15 13:05:23,100.72.218.16,1,1570
4271029,47aba17535fecb3d,2020-07-24 15:15:07,105.30.11.91,1,1571
3762766,aee32ba6de8cae85,2020-06-17 17:15:20,100.104.106.248,1,1572
4285462,d592ecb6734d80ea,2020-08-01 21:45:08,100.108.5.244,1,1573
4255976,8c915e1a07f4694f,2020-07-16 09:50:06,100.74.74.72,1,1574
4255976,8c915e1a07f4694f,2020-07-16 09:50:06,105.47.88.184,1,1575
4315389,7fc29f7be2e57e0b,2020-08-16 09:20:17,100.99.34.152,1,1576
4295638,6eb32515cabefe99,2020-09-12 15:25:17,102.66.180.217,1,1577
3728033,cbe98b280d83f88d,2020-09-15 13:01:30,102.65.22.73,1,1578
3728033,cbe98b280d83f88d,2020-09-15 13:01:30,105.9.102.169,1,1579
3728033,cbe98b280d83f88d,2020-09-15 13:01:30,105.61.70.237,1,1580
4022467,1705612fa4593d4d,2020-06-27 10:15:14,100.113.48.236,1,1581
4321778,581760dcc8a64d25,2020-08-24 17:10:20,105.55.53.65,1,1582
4321778,581760dcc8a64d25,2020-08-24 17:10:20,102.40.85.239,1,1583
4082285,ffe1c6931076361f,2020-06-12 12:10:10,100.113.133.148,1,1584
4082285,ffe1c6931076361f,2020-06-12 12:10:10,100.118.58.156,1,1585
4216315,a416ebb6ea1859a9,2020-06-15 21:15:08,105.24.62.74,1,1586
4002619,2975948588670a39,2020-07-08 09:05:15,100.73.153.2,1,1587
4365410,3c0eab58866f426d,2020-09-20 06:40:11,100.64.8.44,1,1588
4297564,11743fd247ac9af2,2020-08-17 15:15:12,100.78.17.228,1,1589
4321981,f3da88a489e06b2c,2020-09-19 15:55:01,105.102.211.213,1,1590
4157396,c458b43af1f61b8c,2020-06-15 16:25:14,100.123.199.250,1,1591
4263303,b745cb2231f6fb95,2020-07-18 14:45:13,100.70.75.159,1,1592
3678497,1868bea75d6b4b6f,2020-06-21 11:40:09,100.66.173.54,1,1593
3678497,1868bea75d6b4b6f,2020-06-21 11:40:09,100.76.170.192,1,1594
3678497,1868bea75d6b4b6f,2020-06-21 11:40:09,100.71.245.136,1,1595
4274890,14b70bfbc7eb8ca9,2020-07-26 19:00:09,100.114.136.247,1,1596
4321583,caff0bdbcc76d126,2020-08-18 07:15:16,105.97.159.109,1,1597
4307670,f65d41849ab029ba,2020-08-13 18:15:22,100.105.245.194,1,1598
4360997,4716d3f48e3307df,2020-09-07 17:25:02,105.55.123.22,1,1599
4360997,4716d3f48e3307df,2020-09-07 17:25:02,105.55.224.221,1,1600
4296044,50dfd43504a9c7d7,2020-08-27 10:50:27,102.145.114.162,1,1601
2268422,5269361627ac6b8a,2020-08-22 18:15:22,100.99.183.144,1,1602
4387799,b664168f02629f92,2020-09-10 11:15:31,102.16.87.164,1,1603
4037627,eae96b7a77eb097a,2020-08-25 11:20:13,102.103.97.197,1,1604
4323657,7fd8f4c26dd2a8ae,2020-08-18 18:00:18,105.97.222.47,1,1605
4336569,b2990077e33c9c0d,2020-08-25 17:10:07,100.70.112.169,1,1606
4130932,d6eafb8e2a98395b,2020-07-06 14:15:12,102.66.90.88,1,1607
4145697,c57e176a872c2d8d,2020-06-20 15:00:16,100.124.238.11,1,1608
4324302,53731c4fa7d2b100,2020-08-19 09:50:25,105.24.50.160,1,1609
4404498,b42bc5c0c08843ee,2020-09-19 21:10:20,100.98.246.209,1,1610
4404498,b42bc5c0c08843ee,2020-09-19 21:10:20,100.102.94.162,1,1611
