customer_id,android_id,trans_time,wifi_list,wifi_list_id
4288344,a86c98afa42ce67c,2020-08-04 13:44:50,f4:ec:38:c9:5b:26,2160
4288344,a86c98afa42ce67c,2020-08-04 13:44:50,78:8a:20:8d:6d:3d,2161
4356323,4b3f027f6de87572,2020-08-29 16:35:27,78:8a:20:8d:6d:3d,2161
4288344,a86c98afa42ce67c,2020-08-04 13:44:50,7a:8a:20:8d:6d:3d,2162
4288344,a86c98afa42ce67c,2020-08-04 13:44:50,4c:5e:0c:71:02:30,2163
4288344,a86c98afa42ce67c,2020-08-04 13:44:50,00:23:69:11:0e:08,2164
4288344,a86c98afa42ce67c,2020-08-04 13:44:50,7a:8a:20:8d:71:7b,2165
4288344,a86c98afa42ce67c,2020-08-04 13:44:50,78:8a:20:8d:71:7b,2166
4288344,a86c98afa42ce67c,2020-08-04 13:44:50,dc:4a:3e:c6:1e:19,2167
4288344,a86c98afa42ce67c,2020-08-04 13:44:50,fa:8f:ca:77:cb:99,2168
4288344,a86c98afa42ce67c,2020-08-04 13:44:50,26:1c:a8:40:6c:83,2169
4288344,a86c98afa42ce67c,2020-08-04 13:44:50,f0:9f:c2:45:78:05,2170
4288344,a86c98afa42ce67c,2020-08-04 13:44:50,4c:ed:fb:37:e2:c0,2171
3367213,afef53a403382a6c,2020-08-22 17:25:08,cc:06:77:eb:c7:60,2172
3367213,afef53a403382a6c,2020-08-22 17:25:08,28:80:23:0d:c5:fc,2173
4310444,d85d7fd9e12db873,2020-08-14 15:45:18,e4:6f:13:67:3a:96,2174
4311537,8b3f55875a6c958d,2020-08-15 11:05:07,e4:6f:13:67:3a:96,2174
4310444,d85d7fd9e12db873,2020-08-14 15:45:18,1c:ae:cb:c4:22:40,2175
4311537,8b3f55875a6c958d,2020-08-15 11:05:07,1c:ae:cb:c4:22:40,2175
4310444,d85d7fd9e12db873,2020-08-14 15:45:18,60:63:4c:63:07:f6,2176
4310444,d85d7fd9e12db873,2020-08-14 15:45:18,ec:f0:fe:83:f4:56,2177
3994720,995be83312642515,2020-08-07 10:26:09,fc:a6:cd:c8:d9:e8,2178
3994720,995be83312642515,2020-08-07 10:26:09,b0:be:76:a9:21:b8,2179
4169569,10fad896aa26ada8,2020-08-22 08:00:07,40:9b:cd:a1:6e:a8,2180
4169569,10fad896aa26ada8,2020-08-22 08:00:07,b0:95:75:3d:c0:40,2181
4169569,10fad896aa26ada8,2020-08-22 08:00:07,cc:06:77:6d:f0:b8,2182
4169569,10fad896aa26ada8,2020-08-22 08:00:07,bc:c0:0f:7d:b5:b8,2183
4169569,10fad896aa26ada8,2020-08-22 08:00:07,90:c7:d8:a8:23:26,2184
4169569,10fad896aa26ada8,2020-08-22 08:00:07,2c:97:b1:91:9f:a8,2185
4169569,10fad896aa26ada8,2020-08-22 08:00:07,e0:b9:e5:dd:e0:1f,2186
4169569,10fad896aa26ada8,2020-08-22 08:00:07,bc:3f:8f:c7:87:0c,2187
4169569,10fad896aa26ada8,2020-08-22 08:00:07,e2:b9:e5:dd:e0:27,2188
4169569,10fad896aa26ada8,2020-08-22 08:00:07,72:b5:7e:b7:6b:67,2189
4169569,10fad896aa26ada8,2020-08-22 08:00:07,74:b5:7e:b7:6b:66,2190
4169569,10fad896aa26ada8,2020-08-22 08:00:07,d4:b7:09:4e:9d:fe,2191
4169569,10fad896aa26ada8,2020-08-22 08:00:07,20:e8:82:d6:23:3c,2192
4285077,66fa1ca56978a743,2020-08-13 17:35:09,b0:95:75:77:9f:b6,2193
4285077,66fa1ca56978a743,2020-08-13 17:35:09,60:d7:55:da:22:60,2194
4285077,66fa1ca56978a743,2020-08-13 17:35:09,0c:80:63:5a:bc:a4,2195
4285077,66fa1ca56978a743,2020-08-13 17:35:09,90:17:ac:77:a8:cc,2196
4361984,77132916c0689d1a,2020-09-10 14:15:17,f0:b4:d2:95:30:3e,2197
4361984,77132916c0689d1a,2020-09-10 14:15:17,18:a6:f7:e7:a2:a8,2198
4361984,77132916c0689d1a,2020-09-10 14:15:17,14:a0:f8:e2:40:30,2199
4361984,77132916c0689d1a,2020-09-10 14:15:17,00:e0:20:74:d5:3f,2200
4403335,6c7e2aad24ff899e,2020-09-18 17:25:10,40:7d:0f:86:52:9c,2201
4403335,6c7e2aad24ff899e,2020-09-18 17:25:10,68:72:51:4c:fe:5e,2202
1742228,80a1443ff5985f08,2020-08-29 09:20:21,2c:97:b1:95:30:1c,2203
1742228,80a1443ff5985f08,2020-08-29 09:20:21,fe:ec:da:18:60:cd,2204
1742228,80a1443ff5985f08,2020-08-29 09:20:21,fe:ec:da:a2:d1:65,2205
1742228,80a1443ff5985f08,2020-08-29 09:20:21,fc:a6:cd:ab:ac:18,2206
1742228,80a1443ff5985f08,2020-08-29 09:20:21,0c:80:63:3e:30:94,2207
1742228,80a1443ff5985f08,2020-08-29 09:20:21,0c:80:63:3e:2d:cc,2208
1742228,80a1443ff5985f08,2020-08-29 09:20:21,fe:ec:da:a2:ba:52,2209
4254133,6168cf1cccc9248c,2020-07-13 15:40:27,78:58:60:83:8a:04,2210
4254133,6168cf1cccc9248c,2020-07-13 15:40:27,92:32:4b:74:6f:e5,2211
1875660,cc7b6e1d19bd3a75,2020-09-01 07:45:24,48:35:2e:0b:0e:48,2212
1875660,cc7b6e1d19bd3a75,2020-09-01 07:45:24,00:6d:61:78:98:80,2213
1875660,cc7b6e1d19bd3a75,2020-09-01 07:45:24,48:35:2e:0a:18:48,2214
1875660,cc7b6e1d19bd3a75,2020-09-01 07:45:24,32:71:b2:79:0c:08,2215
1875660,cc7b6e1d19bd3a75,2020-09-01 07:45:24,30:71:b2:88:7b:28,2216
1875660,cc7b6e1d19bd3a75,2020-09-01 07:45:24,e8:9f:ec:19:fd:81,2217
1875660,cc7b6e1d19bd3a75,2020-09-01 07:45:24,30:71:b2:79:0c:08,2218
1875660,cc7b6e1d19bd3a75,2020-09-01 07:45:24,e0:1f:88:67:0a:fa,2219
4305501,ea64c0f686ffaa9f,2020-08-13 01:00:30,58:d5:6e:83:d4:a2,2220
4170586,d22cef986455db6e,2020-07-17 17:05:11,c8:3a:35:54:d9:e8,2221
4170586,d22cef986455db6e,2020-07-17 17:05:11,ac:75:1d:5b:af:d8,2222
4170586,d22cef986455db6e,2020-07-17 17:05:11,60:18:88:b6:ec:1c,2223
4170586,d22cef986455db6e,2020-07-17 17:05:11,14:57:9f:bb:98:a4,2224
4170586,d22cef986455db6e,2020-07-17 17:05:11,c4:b8:b4:10:3d:c4,2225
4170586,d22cef986455db6e,2020-07-17 17:05:11,14:4d:67:a6:7c:d0,2226
4170586,d22cef986455db6e,2020-07-17 17:05:11,14:4d:67:a6:f1:00,2227
4333995,83a5c90f767e4b93,2020-08-26 19:50:08,f4:f2:6d:66:a8:30,2228
4333995,83a5c90f767e4b93,2020-08-26 19:50:08,b0:4e:26:51:05:ce,2229
4333995,83a5c90f767e4b93,2020-08-26 19:50:08,24:58:6e:c6:8f:b8,2230
4333995,83a5c90f767e4b93,2020-08-26 19:50:08,fc:a6:cd:91:f9:28,2231
4333995,83a5c90f767e4b93,2020-08-26 19:50:08,e4:ca:12:86:55:56,2232
4333995,83a5c90f767e4b93,2020-08-26 19:50:08,44:d1:fa:8a:24:d8,2233
4333539,74b7bdbf6f802264,2020-08-22 18:30:19,ec:41:18:38:17:7d,2234
4333539,74b7bdbf6f802264,2020-08-22 18:30:19,e4:ca:12:95:13:de,2235
4333539,74b7bdbf6f802264,2020-08-22 18:30:19,0c:37:47:82:77:e6,2236
4333539,74b7bdbf6f802264,2020-08-22 18:30:19,c8:5a:9f:82:1a:8c,2237
4333539,74b7bdbf6f802264,2020-08-22 18:30:19,24:7e:51:80:58:50,2238
4333539,74b7bdbf6f802264,2020-08-22 18:30:19,b2:52:16:60:d8:9d,2239
4333539,74b7bdbf6f802264,2020-08-22 18:30:19,60:83:34:7c:4b:51,2240
4333539,74b7bdbf6f802264,2020-08-22 18:30:19,44:fb:5a:a4:cd:42,2241
4403335,6c7e2aad24ff899e,2020-09-18 17:25:10,14:30:04:39:09:dc,2242
4403335,6c7e2aad24ff899e,2020-09-18 17:25:10,98:de:d0:35:03:72,2243
4403335,6c7e2aad24ff899e,2020-09-18 17:25:10,14:30:04:43:de:d4,2244
4403335,6c7e2aad24ff899e,2020-09-18 17:25:10,fa:e7:a0:10:13:d9,2245
4403335,6c7e2aad24ff899e,2020-09-18 17:25:10,14:30:04:43:de:44,2246
4290078,4948b2371309dd9d,2020-08-21 06:45:22,64:70:02:6c:9d:62,2247
4290078,4948b2371309dd9d,2020-08-21 06:45:22,8c:fd:18:7a:40:78,2248
4290078,4948b2371309dd9d,2020-08-21 06:45:22,b6:fb:e4:1e:17:fc,2249
4335876,78dfccf46f4e3e47,2020-08-22 19:35:02,b6:fb:e4:1e:17:fc,2249
4290078,4948b2371309dd9d,2020-08-21 06:45:22,b6:fb:e4:3e:17:fc,2250
4335876,78dfccf46f4e3e47,2020-08-22 19:35:02,b6:fb:e4:3e:17:fc,2250
4290078,4948b2371309dd9d,2020-08-21 06:45:22,b4:fb:e4:2e:17:fc,2251
4335876,78dfccf46f4e3e47,2020-08-22 19:35:02,b4:fb:e4:2e:17:fc,2251
4290078,4948b2371309dd9d,2020-08-21 06:45:22,b6:fb:e4:1e:56:2a,2252
4335876,78dfccf46f4e3e47,2020-08-22 19:35:02,b6:fb:e4:1e:56:2a,2252
4290078,4948b2371309dd9d,2020-08-21 06:45:22,b6:fb:e4:2e:56:2a,2253
4335876,78dfccf46f4e3e47,2020-08-22 19:35:02,b6:fb:e4:2e:56:2a,2253
4290078,4948b2371309dd9d,2020-08-21 06:45:22,b4:fb:e4:2e:56:2a,2254
4335876,78dfccf46f4e3e47,2020-08-22 19:35:02,b4:fb:e4:2e:56:2a,2254
4290078,4948b2371309dd9d,2020-08-21 06:45:22,d8:32:14:8f:39:21,2255
4290078,4948b2371309dd9d,2020-08-21 06:45:22,c2:f0:78:be:e9:bc,2256
4290078,4948b2371309dd9d,2020-08-21 06:45:22,cc:2d:83:bb:19:bf,2257
4290078,4948b2371309dd9d,2020-08-21 06:45:22,1c:ae:cb:d7:6c:80,2258
4290078,4948b2371309dd9d,2020-08-21 06:45:22,d8:47:32:c1:27:5e,2259
4349338,d5492b51a54bef7a,2020-09-10 05:30:04,20:34:fb:f4:5b:22,2260
4349338,d5492b51a54bef7a,2020-09-10 05:30:04,f4:b5:aa:8e:23:3c,2261
4349338,d5492b51a54bef7a,2020-09-10 05:30:04,0e:8d:9b:dd:99:32,2262
4349338,d5492b51a54bef7a,2020-09-10 05:30:04,0e:8d:9b:dd:99:31,2263
4349338,d5492b51a54bef7a,2020-09-10 05:30:04,0c:98:38:73:97:ed,2264
4349338,d5492b51a54bef7a,2020-09-10 05:30:04,be:dc:b0:a7:01:7c,2265
4349338,d5492b51a54bef7a,2020-09-10 05:30:04,d8:9b:3b:d0:80:84,2266
4349338,d5492b51a54bef7a,2020-09-10 05:30:04,12:71:04:cf:07:3b,2267
4349338,d5492b51a54bef7a,2020-09-10 05:30:04,00:6d:61:eb:0e:98,2268
4349338,d5492b51a54bef7a,2020-09-10 05:30:04,f4:b5:aa:9d:3c:62,2269
375176,122cc29966d06128,2020-07-10 09:25:23,18:0f:76:91:cf:76,2270
375176,122cc29966d06128,2020-07-10 09:25:23,a4:c6:4f:a4:99:82,2271
375176,122cc29966d06128,2020-07-10 09:25:23,a4:c6:4f:a4:99:80,2272
375176,122cc29966d06128,2020-07-10 09:25:23,a4:c6:4f:a4:99:81,2273
375176,122cc29966d06128,2020-07-10 09:25:23,10:fe:ed:bb:c6:4a,2274
375176,122cc29966d06128,2020-07-10 09:25:23,4c:f9:5d:d1:13:18,2275
375176,122cc29966d06128,2020-07-10 09:25:23,00:27:22:f6:f2:01,2276
375176,122cc29966d06128,2020-07-10 09:25:23,a4:c6:4f:a4:96:20,2277
375176,122cc29966d06128,2020-07-10 09:25:23,a4:c6:4f:a4:96:21,2278
375176,122cc29966d06128,2020-07-10 09:25:23,a4:c6:4f:a4:96:22,2279
375176,122cc29966d06128,2020-07-10 09:25:23,64:66:b3:83:aa:8c,2280
4329670,a61c6621fcd6cd2b,2020-08-20 16:50:15,98:35:ed:82:52:54,2281
4356300,b9c6da933e0d661b,2020-08-29 16:35:19,00:67:62:80:7e:60,2282
4356300,b9c6da933e0d661b,2020-08-29 16:35:19,90:55:de:13:ea:58,2283
4356300,b9c6da933e0d661b,2020-08-29 16:35:19,e8:01:8d:bb:54:30,2284
4356300,b9c6da933e0d661b,2020-08-29 16:35:19,e8:01:8d:ba:eb:28,2285
4298443,e03772b0fb25c3fa,2020-08-09 16:45:15,44:ff:ba:22:f1:fa,2286
242672,9d9650b145ba49ec,2020-09-17 21:20:07,c8:b3:73:0c:6a:fa,2287
242672,9d9650b145ba49ec,2020-09-17 21:20:07,72:6f:52:c1:c7:77,2288
242672,9d9650b145ba49ec,2020-09-17 21:20:07,4c:f9:5d:2d:3e:0c,2289
242672,9d9650b145ba49ec,2020-09-17 21:20:07,22:74:54:bd:c3:31,2290
242672,9d9650b145ba49ec,2020-09-17 21:20:07,4e:11:ae:05:07:36,2291
242672,9d9650b145ba49ec,2020-09-17 21:20:07,9c:6f:52:c1:d4:54,2292
242672,9d9650b145ba49ec,2020-09-17 21:20:07,0c:80:63:25:d5:ed,2293
242672,9d9650b145ba49ec,2020-09-17 21:20:07,8e:0e:e3:62:92:21,2294
242672,9d9650b145ba49ec,2020-09-17 21:20:07,c4:a3:66:bd:3f:9e,2295
242672,9d9650b145ba49ec,2020-09-17 21:20:07,ec:f0:fe:f5:50:98,2296
242672,9d9650b145ba49ec,2020-09-17 21:20:07,d4:76:ea:be:92:71,2297
242672,9d9650b145ba49ec,2020-09-17 21:20:07,20:e8:82:dc:ca:52,2298
242672,9d9650b145ba49ec,2020-09-17 21:20:07,9c:6f:52:c1:c7:76,2299
242672,9d9650b145ba49ec,2020-09-17 21:20:07,bc:3f:8f:e6:08:6c,2300
242672,9d9650b145ba49ec,2020-09-17 21:20:07,dc:02:8e:a6:bb:f5,2301
242672,9d9650b145ba49ec,2020-09-17 21:20:07,28:ff:3e:ea:a9:5c,2302
242672,9d9650b145ba49ec,2020-09-17 21:20:07,e4:47:b3:ad:89:16,2303
242672,9d9650b145ba49ec,2020-09-17 21:20:07,0e:98:38:45:e6:d6,2304
242672,9d9650b145ba49ec,2020-09-17 21:20:07,40:7d:0f:68:56:e8,2305
242672,9d9650b145ba49ec,2020-09-17 21:20:07,4a:d9:e7:a5:ee:98,2306
242672,9d9650b145ba49ec,2020-09-17 21:20:07,40:7d:0f:68:5a:a0,2307
242672,9d9650b145ba49ec,2020-09-17 21:20:07,e4:ca:12:c3:70:5e,2308
242672,9d9650b145ba49ec,2020-09-17 21:20:07,24:7e:51:87:0b:b8,2309
242672,9d9650b145ba49ec,2020-09-17 21:20:07,c8:5a:9f:81:0b:66,2310
4281264,4b4023a49d867dd0,2020-08-05 12:10:19,2c:55:d3:b1:ce:68,2311
4281264,4b4023a49d867dd0,2020-08-05 12:10:19,40:7d:0f:85:03:a8,2312
4281264,4b4023a49d867dd0,2020-08-05 12:10:19,e0:cc:7a:1d:be:84,2313
4281264,4b4023a49d867dd0,2020-08-05 12:10:19,f4:4c:7f:e5:3a:a8,2314
4281264,4b4023a49d867dd0,2020-08-05 12:10:19,78:b4:6a:7a:c7:00,2315
4281264,4b4023a49d867dd0,2020-08-05 12:10:19,34:a2:a2:79:46:94,2316
4281264,4b4023a49d867dd0,2020-08-05 12:10:19,80:b5:75:65:d1:44,2317
4281264,4b4023a49d867dd0,2020-08-05 12:10:19,fe:e1:e9:85:a8:33,2318
4281264,4b4023a49d867dd0,2020-08-05 12:10:19,50:d4:f7:ff:df:fa,2319
4281264,4b4023a49d867dd0,2020-08-05 12:10:19,68:bf:c4:55:fc:bc,2320
4374092,f3e470ba083c99c3,2020-09-07 13:05:46,c2:87:eb:7e:7c:8f,2321
4374092,f3e470ba083c99c3,2020-09-07 13:05:46,c8:0c:c8:f9:28:c8,2322
4374092,f3e470ba083c99c3,2020-09-07 13:05:46,0c:98:38:6d:c5:75,2323
4292578,26f217c587f8a39c,2020-08-24 17:15:34,cc:32:e5:76:50:00,2324
4292578,26f217c587f8a39c,2020-08-24 17:15:34,1c:3b:f3:48:b3:9d,2325
4292578,26f217c587f8a39c,2020-08-24 17:15:34,f8:d1:11:21:c5:66,2326
4292578,26f217c587f8a39c,2020-08-24 17:15:34,34:0a:98:bf:b5:3c,2327
4292578,26f217c587f8a39c,2020-08-24 17:15:34,a6:d9:90:65:63:e7,2328
4292578,26f217c587f8a39c,2020-08-24 17:15:34,10:7b:44:ec:7a:84,2329
4292578,26f217c587f8a39c,2020-08-24 17:15:34,68:89:c1:e1:99:c8,2330
4292578,26f217c587f8a39c,2020-08-24 17:15:34,fc:a6:cd:32:8a:08,2331
4292578,26f217c587f8a39c,2020-08-24 17:15:34,f0:3f:95:fd:90:54,2332
4292578,26f217c587f8a39c,2020-08-24 17:15:34,60:e3:27:bd:05:af,2333
4292578,26f217c587f8a39c,2020-08-24 17:15:34,00:0f:1e:b0:2c:d5,2334
4314519,e0a591a2ec7042b8,2020-08-16 10:15:23,94:2d:dc:4b:96:36,2335
4314519,e0a591a2ec7042b8,2020-08-16 10:15:23,e8:65:49:3d:61:23,2336
4314519,e0a591a2ec7042b8,2020-08-16 10:15:23,00:0d:67:6d:db:3d,2337
4391191,db991f9bfd4e4386,2020-09-12 17:25:21,00:0d:67:6d:db:3d,2337
4314519,e0a591a2ec7042b8,2020-08-16 10:15:23,e8:65:49:a6:f5:4d,2338
4314519,e0a591a2ec7042b8,2020-08-16 10:15:23,e2:37:bf:07:78:3c,2339
4391191,db991f9bfd4e4386,2020-09-12 17:25:21,e2:37:bf:07:78:3c,2339
4314519,e0a591a2ec7042b8,2020-08-16 10:15:23,e8:65:49:dd:6e:23,2340
4314519,e0a591a2ec7042b8,2020-08-16 10:15:23,a2:00:b0:33:d5:61,2341
4314519,e0a591a2ec7042b8,2020-08-16 10:15:23,e8:65:49:dd:70:e2,2342
4314519,e0a591a2ec7042b8,2020-08-16 10:15:23,b0:ea:bc:46:a0:b5,2343
4391191,db991f9bfd4e4386,2020-09-12 17:25:21,b0:ea:bc:46:a0:b5,2343
4314519,e0a591a2ec7042b8,2020-08-16 10:15:23,34:e9:11:34:13:5b,2344
4314519,e0a591a2ec7042b8,2020-08-16 10:15:23,e8:65:49:53:84:a2,2345
4391191,db991f9bfd4e4386,2020-09-12 17:25:21,e8:65:49:53:84:a2,2345
4314519,e0a591a2ec7042b8,2020-08-16 10:15:23,e8:65:49:dd:63:dc,2346
4391191,db991f9bfd4e4386,2020-09-12 17:25:21,e8:65:49:dd:63:dc,2346
4314519,e0a591a2ec7042b8,2020-08-16 10:15:23,e8:65:49:3d:61:20,2347
4314519,e0a591a2ec7042b8,2020-08-16 10:15:23,80:2a:a8:31:8c:8b,2348
4391191,db991f9bfd4e4386,2020-09-12 17:25:21,80:2a:a8:31:8c:8b,2348
4314519,e0a591a2ec7042b8,2020-08-16 10:15:23,e8:65:49:5a:e4:1d,2349
4391191,db991f9bfd4e4386,2020-09-12 17:25:21,e8:65:49:5a:e4:1d,2349
4314519,e0a591a2ec7042b8,2020-08-16 10:15:23,00:0d:67:6d:da:c6,2350
4391191,db991f9bfd4e4386,2020-09-12 17:25:21,00:0d:67:6d:da:c6,2350
4314519,e0a591a2ec7042b8,2020-08-16 10:15:23,e8:65:49:dd:70:ef,2351
4391191,db991f9bfd4e4386,2020-09-12 17:25:21,e8:65:49:dd:70:ef,2351
4314519,e0a591a2ec7042b8,2020-08-16 10:15:23,e8:65:49:dd:6e:22,2352
4314519,e0a591a2ec7042b8,2020-08-16 10:15:23,e8:65:49:a6:f2:2d,2353
4391191,db991f9bfd4e4386,2020-09-12 17:25:21,e8:65:49:a6:f2:2d,2353
4314519,e0a591a2ec7042b8,2020-08-16 10:15:23,e8:65:49:dd:70:ec,2354
4391191,db991f9bfd4e4386,2020-09-12 17:25:21,e8:65:49:dd:70:ec,2354
4314519,e0a591a2ec7042b8,2020-08-16 10:15:23,e8:65:49:dd:70:e3,2355
4391191,db991f9bfd4e4386,2020-09-12 17:25:21,e8:65:49:dd:70:e3,2355
4314519,e0a591a2ec7042b8,2020-08-16 10:15:23,8a:d5:0c:34:1e:58,2356
4314519,e0a591a2ec7042b8,2020-08-16 10:15:23,e8:65:49:dd:63:df,2357
4391191,db991f9bfd4e4386,2020-09-12 17:25:21,e8:65:49:dd:63:df,2357
4314519,e0a591a2ec7042b8,2020-08-16 10:15:23,e8:b4:c8:3a:10:d0,2358
4314519,e0a591a2ec7042b8,2020-08-16 10:15:23,84:db:ac:b8:bb:a4,2359
4314519,e0a591a2ec7042b8,2020-08-16 10:15:23,e4:a7:c5:01:4b:41,2360
4314519,e0a591a2ec7042b8,2020-08-16 10:15:23,e6:5a:a2:d9:6f:c2,2361
4314519,e0a591a2ec7042b8,2020-08-16 10:15:23,e8:65:49:dd:70:ed,2362
4391191,db991f9bfd4e4386,2020-09-12 17:25:21,e8:65:49:dd:70:ed,2362
4314519,e0a591a2ec7042b8,2020-08-16 10:15:23,34:e9:11:39:0d:65,2363
4314519,e0a591a2ec7042b8,2020-08-16 10:15:23,e8:65:49:a6:f2:2f,2364
4391191,db991f9bfd4e4386,2020-09-12 17:25:21,e8:65:49:a6:f2:2f,2364
4314519,e0a591a2ec7042b8,2020-08-16 10:15:23,00:23:04:2e:40:e0,2365
4391191,db991f9bfd4e4386,2020-09-12 17:25:21,00:23:04:2e:40:e0,2365
4314519,e0a591a2ec7042b8,2020-08-16 10:15:23,e2:37:bf:06:98:d9,2366
4391191,db991f9bfd4e4386,2020-09-12 17:25:21,e2:37:bf:06:98:d9,2366
4314519,e0a591a2ec7042b8,2020-08-16 10:15:23,00:1c:58:f2:03:20,2367
4391191,db991f9bfd4e4386,2020-09-12 17:25:21,00:1c:58:f2:03:20,2367
4314519,e0a591a2ec7042b8,2020-08-16 10:15:23,e8:65:49:53:84:a3,2368
4391191,db991f9bfd4e4386,2020-09-12 17:25:21,e8:65:49:53:84:a3,2368
4314519,e0a591a2ec7042b8,2020-08-16 10:15:23,e8:65:49:5a:e4:1c,2369
4314519,e0a591a2ec7042b8,2020-08-16 10:15:23,c2:fe:5b:79:fa:47,2370
4314519,e0a591a2ec7042b8,2020-08-16 10:15:23,0c:a8:a7:5b:ef:56,2371
4314519,e0a591a2ec7042b8,2020-08-16 10:15:23,00:21:a0:25:4b:10,2372
4314519,e0a591a2ec7042b8,2020-08-16 10:15:23,a0:64:8f:79:ed:7c,2373
4391191,db991f9bfd4e4386,2020-09-12 17:25:21,a0:64:8f:79:ed:7c,2373
4314519,e0a591a2ec7042b8,2020-08-16 10:15:23,fe:01:7c:4c:db:d5,2374
4391191,db991f9bfd4e4386,2020-09-12 17:25:21,fe:01:7c:4c:db:d5,2374
4314519,e0a591a2ec7042b8,2020-08-16 10:15:23,e8:65:49:53:84:a0,2375
4391191,db991f9bfd4e4386,2020-09-12 17:25:21,e8:65:49:53:84:a0,2375
4314519,e0a591a2ec7042b8,2020-08-16 10:15:23,e8:65:49:dd:70:e0,2376
4391191,db991f9bfd4e4386,2020-09-12 17:25:21,e8:65:49:dd:70:e0,2376
4314519,e0a591a2ec7042b8,2020-08-16 10:15:23,32:94:35:65:ca:39,2377
4314519,e0a591a2ec7042b8,2020-08-16 10:15:23,e8:65:49:dd:6e:20,2378
4314519,e0a591a2ec7042b8,2020-08-16 10:15:23,b2:68:e6:8e:d9:ef,2379
4391191,db991f9bfd4e4386,2020-09-12 17:25:21,b2:68:e6:8e:d9:ef,2379
4314550,ea51f13f796b8daf,2020-08-15 16:25:17,68:ff:7b:ca:a7:34,2380
4314550,ea51f13f796b8daf,2020-08-15 16:25:17,8c:53:c3:62:0f:f0,2381
4314550,ea51f13f796b8daf,2020-08-15 16:25:17,a4:2b:b0:fc:21:10,2382
4314550,ea51f13f796b8daf,2020-08-15 16:25:17,fc:a6:cd:b6:06:08,2383
4314550,ea51f13f796b8daf,2020-08-15 16:25:17,18:31:bf:56:af:48,2384
4285430,810580e3f78e1b8d,2020-08-13 17:50:06,74:5b:c5:43:7c:e0,2385
4285430,810580e3f78e1b8d,2020-08-13 17:50:06,cc:06:77:2c:4e:c8,2386
4273261,f4baa2f9fe8a49dd,2020-08-29 21:30:08,cc:06:77:2c:4e:c8,2386
4285430,810580e3f78e1b8d,2020-08-13 17:50:06,cc:06:77:2c:4e:c9,2387
4273261,f4baa2f9fe8a49dd,2020-08-29 21:30:08,cc:06:77:2c:4e:c9,2387
4285430,810580e3f78e1b8d,2020-08-13 17:50:06,fc:a6:cd:98:e1:30,2388
4285430,810580e3f78e1b8d,2020-08-13 17:50:06,00:67:62:7c:05:e8,2389
4285430,810580e3f78e1b8d,2020-08-13 17:50:06,74:5b:c5:42:67:88,2390
4285430,810580e3f78e1b8d,2020-08-13 17:50:06,00:67:62:7d:c4:d8,2391
4285430,810580e3f78e1b8d,2020-08-13 17:50:06,00:67:62:76:8e:78,2392
4345561,b0550bcd740c1798,2020-09-04 13:40:16,00:ec:0a:18:e8:52,2393
4345561,b0550bcd740c1798,2020-09-04 13:40:16,88:66:39:b8:31:ac,2394
4345561,b0550bcd740c1798,2020-09-04 13:40:16,98:da:c4:7d:3f:9f,2395
4345561,b0550bcd740c1798,2020-09-04 13:40:16,88:25:93:79:a9:31,2396
4345561,b0550bcd740c1798,2020-09-04 13:40:16,b8:69:f4:dd:66:38,2397
4345561,b0550bcd740c1798,2020-09-04 13:40:16,f2:9f:c2:74:78:18,2398
4345561,b0550bcd740c1798,2020-09-04 13:40:16,f0:9f:c2:7a:95:40,2399
4345561,b0550bcd740c1798,2020-09-04 13:40:16,86:83:c2:91:ce:12,2400
4345561,b0550bcd740c1798,2020-09-04 13:40:16,f0:9f:c2:fa:fc:c2,2401
4345561,b0550bcd740c1798,2020-09-04 13:40:16,0c:41:e9:74:32:2c,2402
4345561,b0550bcd740c1798,2020-09-04 13:40:16,c4:ff:1f:c1:8b:c8,2403
4345561,b0550bcd740c1798,2020-09-04 13:40:16,a6:d9:90:b6:bb:f3,2404
4345561,b0550bcd740c1798,2020-09-04 13:40:16,70:72:cf:98:2b:50,2405
4345561,b0550bcd740c1798,2020-09-04 13:40:16,00:02:6f:e8:34:70,2406
4345561,b0550bcd740c1798,2020-09-04 13:40:16,1c:49:7b:f8:61:dd,2407
2685109,01ead9bb625e56c0,2020-07-05 19:45:07,50:0f:f5:24:5e:b8,2408
2685109,01ead9bb625e56c0,2020-07-05 19:45:07,10:fe:ed:bd:80:8a,2409
2685109,01ead9bb625e56c0,2020-07-05 19:45:07,0c:80:63:3d:a8:4e,2410
2685109,01ead9bb625e56c0,2020-07-05 19:45:07,78:44:76:a2:f2:10,2411
2685109,01ead9bb625e56c0,2020-07-05 19:45:07,78:44:76:a2:e4:d0,2412
2685109,01ead9bb625e56c0,2020-07-05 19:45:07,cc:2d:21:21:78:28,2413
2685109,01ead9bb625e56c0,2020-07-05 19:45:07,70:4f:57:4a:3d:ae,2414
2685109,01ead9bb625e56c0,2020-07-05 19:45:07,50:0f:f5:24:5e:e8,2415
2685109,01ead9bb625e56c0,2020-07-05 19:45:07,b0:48:7a:dc:28:0a,2416
2685109,01ead9bb625e56c0,2020-07-05 19:45:07,d8:32:14:5d:b4:f1,2417
2685109,01ead9bb625e56c0,2020-07-05 19:45:07,64:66:b3:91:6c:46,2418
2685109,01ead9bb625e56c0,2020-07-05 19:45:07,50:0f:f5:24:5e:c8,2419
2685109,01ead9bb625e56c0,2020-07-05 19:45:07,d8:47:32:0d:ae:ac,2420
