user_id,customer_id,android_id,trans_time,wifimac,wifimac_id
1200,3357442,415bcaeb43313404,2020-06-02 16:05:08,08:7F:98:AE:C3:13,24112
1201,4259278,aa4c1e27f0ac20e8,2020-07-16 19:55:07,C0:87:EB:B6:8A:91,30939
1202,4254076,32f59e1727080e11,2020-07-15 16:55:07,1C:DD:EA:88:1B:D1,31272
1203,4267198,ff2eb9207a2665cd,2020-07-29 09:15:11,28:31:66:8E:01:F1,16131
1204,4260487,3889691b5bee7be0,2020-07-17 13:20:19,D0:9C:7A:17:A1:4E,6773
1205,3926825,3cd976eee73b8e47,2020-07-02 08:35:12,3C:B6:B7:48:61:F9,8011
1206,4230137,328ac326b91da39b,2020-06-27 17:20:13,20:47:DA:07:ED:99,32584
1207,4282640,4ec3266be8435a50,2020-08-04 18:05:05,34:E9:11:0A:40:95,10347
1208,4277867,d6e24c606ff98b8b,2020-07-28 11:00:04,F8:E7:A0:02:18:99,26164
1209,4250898,014e6ab5535c39bb,2020-07-11 13:15:19,9C:F5:31:14:E8:49,31275
1210,3160162,3af0575c0eee83c3,2020-07-22 09:35:12,20:A6:0C:20:4F:C4,23809
1211,4090476,3aeb980d4a826e1e,2020-07-07 16:40:07,C0:87:EB:E9:2C:A7,7638
1212,4137091,2d3a9a1df539a36f,2020-07-16 01:00:50,54:0E:2D:E6:8E:BB,22089
1213,494304,bf1c220ccd2c2031,2020-06-13 08:15:19,08:7F:98:D6:E3:E9,2255
1214,241717,d56a2c38e8b8f819,2020-06-16 11:25:11,D2:9C:21:8A:53:00,25382
1214,241717,d56a2c38e8b8f819,2020-06-16 11:25:11,28:02:D8:74:9D:F6,25383
1215,4064435,ba390fe3ec1a6e02,2020-06-23 17:55:09,A4:F0:5E:AE:39:CF,31292
1216,4113920,d134f64fe6faa14f,2020-07-01 07:10:12,88:D5:0C:0D:95:80,2156
1217,4205613,452004ddd68247e3,2020-06-02 12:05:10,0C:A8:A7:46:58:9E,16927
1218,616659,1936d04338439d91,2020-07-08 20:05:18,20:5E:F7:C1:1B:D0,24759
1219,4097031,bc6a2b1ddab2191d,2020-06-07 13:55:11,70:5E:55:C4:67:3D,16929
1220,4073088,dcbd1b607d3f7f6,2020-07-12 18:35:18,E4:C4:83:43:F0:37,6837
1221,4256178,4658d96e594132f8,2020-07-14 19:20:14,C0:87:EB:3A:AB:9B,28665
1222,4279497,431b70db5e7cd8d1,2020-07-29 07:40:09,0C:98:38:F9:BF:89,24526
1223,4268559,9f05e74999f54ff0,2020-07-21 15:05:11,CC:2D:83:99:79:CD,21819
1224,4142909,9da88f0e9b701345,2020-06-05 10:15:07,A4:F0:5E:E6:5B:15,27485
1225,4253772,2e13b9bac1bea2ec,2020-07-19 08:35:08,94:87:E0:11:01:92,7636
1226,4264059,bc745457b3bc8bfe,2020-07-18 20:15:08,A4:D9:90:A0:16:DB,12209
1227,3350388,a9f5c1e5d6258775,2020-07-12 13:20:09,0C:98:38:23:12:85,26556
1228,4260366,51e5005970b8cc26,2020-07-17 12:20:19,EC:D0:9F:44:98:7D,18222
1229,4247018,b6fe5d6b28c99157,2020-07-08 15:35:19,66:7C:4F:3C:02:A0,16132
1230,4253885,239c067c71678232,2020-07-13 12:25:58,0C:98:38:9E:B5:CD,5814
1231,2684055,d417d0b711394b06,2020-07-16 11:50:06,34:E9:11:00:5A:11,9786
1232,4259442,f4460a2afb83c9be,2020-07-17 08:50:24,A4:D9:90:79:63:13,31914
1233,4262585,18b5769436348146,2020-07-18 10:35:14,28:83:35:86:7f:f8,28187
1233,4262585,18b5769436348146,2020-07-18 10:35:14,28:83:35:86:7F:F8,28188
1234,3460662,b3c7a76a1f1a0667,2020-07-12 14:25:07,6E:FA:0F:2A:F7:D6,23702
1235,4094629,44e842471e9e9991,2020-06-15 16:35:22,00:9D:6B:1D:33:B2,15236
1236,4239258,421d3e5f4c4321aa,2020-07-04 10:15:10,00:0A:00:52:F9:F9,29626
1237,4249849,834206970ad69a1b,2020-07-10 16:05:15,B4:A5:AC:CD:15:B3,15237
1238,3971077,8b8682fb10012354,2020-07-02 22:50:09,80:AD:16:48:96:9F,17063
1239,3916905,fceb87a3d63ecd90,2020-06-27 10:20:10,D8:63:75:95:2E:B2,2117
1240,4229092,945a0b93941cc0b8,2020-06-27 10:30:10,20:74:54:B3:78:C9,24857
1241,4221761,17f8c6e108a9cc56,2020-07-22 11:45:04,9C:6B:72:69:2B:D9,31273
1242,4146703,1eb73c76769cb85,2020-07-10 04:55:02,88:D5:0C:46:EB:84,23557
1243,3910225,2272cbb847c81250,2020-07-13 10:25:17,C4:FE:5B:73:FB:21,5008
1244,4233432,039fdbd36bc1007e,2020-07-01 10:15:21,D0:9C:7A:05:F0:70,535
1245,4264706,5b12c3f4aea7ecfb,2020-07-19 08:25:12,0C:A8:A7:EA:57:8A,24525
1246,4230722,fd83f26e3da75cf3,2020-07-16 11:30:05,20:34:FB:E6:6D:E2,7900
1247,4269366,3ffb3386a205520e,2020-07-22 03:35:17,6C:5C:14:6A:C9:41,8013
1248,3013435,2f8e880acea83bd3,2020-07-27 13:20:19,B4:CB:57:7B:1D:6F,12564
1249,4252134,e75d57f27fd6fbc4,2020-07-12 12:45:13,88:5A:06:60:24:8D,27002
1250,4239250,c7ecb70c7e130ca7,2020-07-04 10:05:10,1E:CE:E0:17:75:83,1925
1251,4257956,19ec1815a54cf36d,2020-07-16 09:05:30,BC:2D:EF:CE:06:5D,559
1252,4274529,c8057bab74b40e60,2020-07-25 20:15:08,08:C5:E1:D4:F8:2C,18866
1253,4051118,0f05f6cd94c68f73,2020-07-14 11:25:10,2C:5D:34:8E:68:A1,358
1254,4287846,2188a1ff8598f66c,2020-08-04 01:01:57,84:6F:CE:6B:22:FF,30438
1255,4249455,308e82b015105634,2020-07-10 13:20:23,D8:A3:15:76:A2:B7,6224
1256,1585984,54dd004d9506996f,2020-07-19 18:15:07,A4:D9:90:DB:8D:E3,31194
1257,4283993,dd71038e034e41c7,2020-08-03 21:15:07,D2:73:EC:46:BB:2A,16276
1258,512425,f5ffa592ac6a2560,2020-06-03 16:10:14,20:5E:F7:23:C1:5A,31994
1259,4246285,84503f5188d489b8,2020-07-10 21:05:08,B2:06:79:18:11:E1,8777
1260,4236076,cef3f22f86df0d4e,2020-07-02 13:45:16,C0:87:EB:EF:01:FD,32828
1261,4115729,b03299d0d0531811,2020-07-11 08:30:20,D0:9C:7A:06:DC:08,10407
1262,4263158,e7026ecdaf7b8c44,2020-07-19 13:40:13,9C:6B:72:6D:DC:8F,21715
1263,4206506,6223f354ccf95750,2020-06-03 13:15:31,5C:66:6C:E4:70:2B,16275
1264,4250629,dae920ab9a201547,2020-07-13 14:45:08,18:D0:C5:67:82:71,7804
1265,4257032,4570a2bf6bdd7ab3,2020-07-16 09:10:14,A4:D9:90:5F:99:27,24058
1266,4052596,75d8860bedea0cf3,2020-07-13 11:05:22,D0:9C:7A:0D:8D:06,26307
1267,453024,cab6f432f884cff5,2020-06-18 07:01:10,0C:A8:A7:B0:88:16,11845
1268,4120479,6fb04da8dffcc3ed,2020-07-05 20:35:08,34:E9:11:2D:98:85,24757
1269,4260826,c8c72eb0fb814d31,2020-07-17 14:50:10,20:34:FB:F2:34:04,15505
1270,4279029,1c527c0d84d70f2f,2020-07-28 18:45:10,0C:98:38:19:8F:B3,12305
1271,4278136,559a3d0ea2490db2,2020-07-28 11:06:30,0C:98:38:1B:F3:51,30945
1272,4260760,7fcd205034f66eb9,2020-07-22 10:45:06,F8:E7:A0:06:18:49,27948
1273,4233401,d9bda69428760c26,2020-07-02 04:10:10,A4:D9:90:79:A4:0D,18031
1274,4136658,bf16a8088d470cec,2020-06-24 18:15:12,A4:D9:90:5F:D8:37,14391
1275,4243169,631d25e84ec552e7,2020-07-06 14:40:26,B4:A5:AC:C3:07:5F,21548
1276,1023799,99de4c27455e7eb6,2020-06-30 19:55:17,B8:C7:4A:A6:04:2B,1924
1277,4267545,0071898d34184f4e,2020-07-20 22:05:06,0C:A8:A7:EC:E0:80,11586
1278,4243754,41088b783c67a61d,2020-07-07 10:20:19,0C:98:38:BF:32:23,31022
1279,4270840,0ea63345ca8be1cd,2020-07-23 14:55:13,D8:A3:15:7C:B1:95,4972
1280,4279301,55429f05632315a2,2020-07-28 22:45:12,A4:D9:90:20:51:B1,12478
1281,4228892,1d68f1e5aa277c69,2020-07-07 13:05:08,0C:A8:A7:95:6D:18,17246
1282,1752418,c13cfcc6c2b0d17f,2020-06-02 13:45:07,34:E9:11:00:78:FF,12133
1283,1159392,8cfe8ed3817ece0c,2020-06-12 18:55:08,34:E9:11:47:0C:85,28602
1284,3914837,64de9742f6606ccd,2020-07-13 09:50:21,CC:2D:83:AD:FC:0C,32451
1285,2531665,ccc0317169fd0ac6,2020-07-08 11:55:19,C0:87:EB:E3:CE:0F,29339
1286,2793829,51d2cebd097b3703,2020-06-30 11:20:11,E0:1F:88:6D:77:88,25705
1287,4258509,25a4e2648261afff,2020-07-21 11:45:02,AC:C1:EE:2B:F2:64,30477
1288,4259897,73c2b67b7ace67e4,2020-07-17 06:55:15,E4:C4:83:4E:76:D9,30095
1289,4252679,574a9b9cb50b336f,2020-07-13 14:30:08,A4:D9:90:2D:09:F3,17384
1290,4170602,382d9779860c3d03,2020-07-26 11:10:13,50:29:F5:E3:A1:FB,13422
1291,4228619,5e842bf86f2b1f80,2020-07-02 09:40:06,D8:A3:15:71:D0:05,33358
1292,4249536,18a59d9aee307ffd,2020-07-10 12:20:22,18:01:F1:3B:FD:A5,13424
1293,4249969,e092e9b0b8845434,2020-07-10 17:35:12,0C:A8:A7:1D:47:7A,15106
1294,861442,4b1cd3143b549a94,2020-07-16 13:45:06,20:34:FB:F1:E3:EE,24320
1295,3849298,3f6ca885b9245e93,2020-08-03 10:50:24,58:85:A2:E6:4A:BB,31668
1296,4241008,e947e6e42871fc81,2020-07-05 20:35:13,04:92:26:1F:67:E8,12847
1297,4269568,6356510743522d2f,2020-07-22 10:35:13,92:96:18:63:2B:D8,4294
1298,4278993,ee85ba1820ee3e67,2020-07-28 18:55:20,58:C6:F0:47:7B:8B,11028
1299,4015070,70640e3224ccff72,2020-07-04 07:20:06,A4:D9:90:FC:4E:A5,30158
1300,4275569,b8397f8abdac3981,2020-08-01 10:20:07,C4:FE:5B:7C:4C:B5,15683
1301,4272313,12bea9c972632823,2020-07-24 12:00:19,18:02:AE:7D:68:EB,7163
1302,4227843,6e3aef6e2f32ce1d,2020-06-26 11:25:10,20:5E:F7:90:14:14,32449
1303,3774560,403d8e6936039430,2020-07-13 15:10:12,94:D0:29:48:7C:AF,29734
1304,4235490,74a8472d4794d64f,2020-07-03 11:20:07,0C:98:38:19:06:8F,33360
1305,4261987,1cc453f451ea0cec,2020-07-19 09:25:12,08:7F:98:D3:91:99,10945
1306,4178947,656a70b6178a210e,2020-07-07 11:35:21,30:CB:F8:4D:AC:31,20596
1307,4259121,bd24de54b15ba8ef,2020-07-16 15:05:30,F4:D6:20:C2:F3:2E,20061
1308,4213520,37a67fd5107589ee,2020-06-12 15:55:08,D8:63:75:33:55:65,20475
1309,4247294,e45f6e343affa144,2020-07-08 21:50:15,88:D5:0C:12:36:AE,33763
1310,4212939,4625f086741b34f4,2020-07-15 11:35:28,C0:2E:25:A5:F6:5B,31344
1311,4265099,e465490c86d924a,2020-08-02 09:00:11,88:D5:0C:11:FB:BE,30968
1312,4239830,51cb3b6b2ee37ce5,2020-07-04 15:05:12,0C:A8:A7:B9:4A:64,31343
1313,4240887,5cef4e7e1397fff0,2020-07-07 11:15:09,D0:28:BA:8E:64:0D,6060
1314,3500678,fd7f803ec21586d9,2020-07-16 01:45:06,0C:A8:A7:18:13:8A,10818
1315,4233244,7d1c7c13b2f56b07,2020-06-30 15:50:06,4C:49:E3:20:21:4C,25270
1316,4254309,f5932eb0da51b711,2020-07-14 16:55:06,12:57:C7:10:FA:47,30714
1317,4251443,c954758fc9d05dbb,2020-07-11 22:10:10,C0:87:EB:FD:A7:1D,12274
1318,3885778,2686dc3e150f64f0,2020-07-08 05:50:06,70:DD:A8:0B:AD:D7,14758
1319,4238633,99602d0417fd022f,2020-07-09 16:30:15,C0:87:EB:C3:15:B9,23734
1320,4261488,aa71152ff335e8b6,2020-07-17 18:45:13,CC:46:4E:5F:36:1E,4359
1321,4145891,cdd96e86a1865539,2020-07-19 19:05:11,CC:2D:83:86:E6:0C,4581
1322,4147560,5733da65c186bbed,2020-07-22 05:10:02,F0:6D:78:79:FC:1F,18678
1323,4086981,db285b2c347300b8,2020-07-02 01:00:25,0C:A8:A7:23:DD:7A,30537
1324,4281555,064bbc9a4e32a4f7,2020-08-05 09:35:13,D0:9C:7A:0E:2B:34,31884
1325,4002619,2975948588670a39,2020-07-08 09:05:15,34:E9:11:0E:4C:99,6998
1326,4133354,b92e10d2c4d407c7,2020-07-28 10:57:44,30:07:4D:B6:42:17,6452
1327,4257300,f9991b460f7cd99b,2020-07-15 17:15:09,C0:87:EB:02:E1:6D,14810
1328,4167705,e50f8bb940bcfebc,2020-06-28 16:00:16,04:92:26:99:7E:DF,22956
1329,3759278,ad64f2499b97fb5a,2020-07-14 09:25:18,20:34:FB:D1:B8:6A,23323
1330,2427119,3d2e1157a570482a,2020-07-17 12:05:10,C2:3B:36:1D:CE:51,17028
1330,2427119,3d2e1157a570482a,2020-07-17 12:05:10,36:E4:D9:86:A8:EF,17029
1331,4061989,a281db8cee9fc56a,2020-07-07 15:05:11,08:7F:98:B9:94:A5,18606
1332,3701105,27cd15e1f7ca00c0,2020-07-08 19:00:07,3C:B6:B7:31:4C:E1,30684
1333,4284386,7201f3c959cd75cc,2020-08-01 11:25:14,88:D5:0C:38:7F:74,27138
1334,4173433,716482a9d29235e7,2020-07-15 13:35:09,E4:F8:EF:6A:58:E1,25978
1335,4280939,0765b7287938643d,2020-07-29 20:35:08,0C:98:38:F4:71:6D,26076
1336,4291994,56e2c1095b29edc3,2020-08-06 15:15:20,E4:C4:83:44:AE:07,26170
1337,4236851,8ae16c3587093ef7,2020-07-02 21:25:10,20:5E:F7:CA:52:9A,25335
1338,701874,71c318064ead298f,2020-06-16 09:55:42,C4:E3:9F:CA:BD:3B,33611
1339,4208872,e3b317c6ce0b0c30,2020-07-06 15:50:12,0C:98:38:9F:B1:45,11255
1340,4266304,fb2db1dcd536b561,2020-07-20 08:20:13,6C:24:A6:E5:1F:FB,30538
1341,4291140,5b9c98d7ac849a72,2020-08-06 05:55:11,A4:D9:90:49:7E:1F,20179
1342,4242665,eb189f27a247da73,2020-07-06 11:15:10,18:D7:17:6C:49:BF,33788
1343,4046933,6e6f2ebbc2d52829,2020-07-03 20:30:16,44:46:87:64:0D:DF,33787
1344,4242517,52dd315549857425,2020-07-06 09:45:23,48:83:B4:DB:78:8D,5490
1345,4253849,619493d5eeabe98,2020-07-14 21:55:05,1C:C3:EB:38:79:4D,19804
1346,143277,4512a0a08894a998,2020-07-24 10:05:17,EC:51:BC:64:69:3B,26526
1347,4252566,96a7be6cf7858972,2020-08-06 11:55:33,28:31:66:8B:7B:17,13386
1348,4275417,f42d1ed225baecf0,2020-07-26 12:50:18,F8:E7:A0:12:CB:01,25282
1349,4129158,b0ea09fc6440f620,2020-07-11 09:30:04,0C:A8:A7:D4:69:14,29082
1350,4006998,ed4db813eb567c38,2020-06-20 20:40:10,A4:D9:90:69:09:AB,20490
1351,4253611,5901649429f8122e,2020-07-13 10:10:11,84:6F:CE:2E:AC:DD,25088
1352,4264818,c99501133a267094,2020-07-22 01:04:15,70:5E:55:BD:D0:4D,31121
1353,3735799,e8d0e28f5d4b1413,2020-08-03 13:35:13,2C:57:31:4C:23:1F,1505
1354,3750028,84bcb0f768870ee5,2020-07-23 20:15:11,3A:AB:60:5D:03:BD,24689
1354,3750028,84bcb0f768870ee5,2020-07-23 20:15:11,28:02:D8:FE:83:60,24690
1355,4242240,6be6891f2f8a613c,2020-07-06 10:05:10,C4:0B:CB:09:17:A9,30480
1356,4223499,0c30dd5b2ca83dcb,2020-07-16 09:30:23,50:29:F5:EA:93:A3,506
1357,4283029,fa692e8f282bf8fb,2020-07-31 12:45:24,D0:9C:7A:1F:52:22,20598
1358,4267072,92c99d336f929caa,2020-07-20 17:00:11,A4:D9:90:11:C3:EB,30590
1359,2279195,b0b771b338123f75,2020-06-01 18:25:12,0C:A8:A7:E1:A5:86,29886
1360,4255982,bb36025dbeabe38c,2020-07-14 17:15:11,50:8F:4C:6D:3A:94,24315
1361,3483173,2a17f5e451b9a89c,2020-08-04 19:10:11,48:83:B4:2D:8F:51,2425
1362,4277706,9099c271270941a2,2020-07-28 18:15:03,70:B7:AA:B6:1E:FF,10726
1363,4243714,28c99db2b471884e,2020-07-06 17:55:21,A4:D9:90:20:38:1B,18677
1365,3828225,813437a98f1491d9,2020-08-05 12:20:18,E0:1F:88:76:CE:30,20613
1366,4289346,d3e6045faef29a77,2020-08-05 11:00:36,08:7F:98:C5:DC:87,16536
1368,4147985,2a90102308e0cc4c,2020-06-19 18:20:12,44:66:FC:52:C1:B7,24634
1369,3797567,d9ead049c4bdb854,2020-07-15 18:15:11,0C:A8:A7:1B:91:E0,25890
1370,1807163,929aeee26a3897bc,2020-07-16 14:35:03,2C:0E:3D:51:CC:25,26457
1371,4280042,c08359dc2d147353,2020-07-29 12:50:21,52:B3:41:36:75:61,17382
1372,4258696,39436f10dcaeaea8,2020-07-16 10:25:18,20:34:FB:F4:08:34,21790
1373,4220243,04f856e2b90842a7,2020-06-18 19:10:08,48:79:4D:2A:BF:D7,25267
1374,4210069,4e0409171ee489dd,2020-06-10 07:15:05,00:90:4C:6B:FD:33,26590
1375,4253295,7587c948e5f6d17a,2020-07-13 05:15:03,B8:C7:4A:C7:20:4D,26171
1376,1384187,09b630fd91567111,2020-07-19 10:10:12,20:F7:7C:4A:0B:7F,21791
1377,4265688,82fb94f3e5718250,2020-07-20 06:50:09,C4:E1:A1:F4:7C:E1,2966
1378,4271853,0706ba8d432ca870,2020-07-24 01:05:02,A4:D9:90:87:51:65,22791
1379,4246861,cbaf691d98d3f7f5,2020-07-17 13:25:09,F0:6D:78:41:62:55,12127
1380,4250160,fb876ab0dd93ebb9,2020-07-11 19:15:09,2C:FD:A1:32:28:EE,33308
1381,3988105,686689e3fa20da55,2020-06-27 10:30:10,94:87:E0:7D:CC:7B,17700
1382,4046313,a84676c089a7ef93,2020-06-20 21:45:13,38:A4:ED:67:F4:F5,33789
1383,4280537,1361c73d9f90673e,2020-07-29 16:50:29,0C:98:38:EB:CA:1D,30969
1384,4256169,57c501fdb818ec58,2020-08-01 18:55:07,70:B7:AA:AB:13:A7,10725
1385,4250429,2f29dc5de3fab5a5,2020-07-27 18:35:10,20:5E:F7:01:6C:0A,12132
1386,3771573,5e1bee779ac59a1c,2020-07-08 12:15:26,C0:87:EB:08:C8:C1,31883
1387,4237432,0ec152d78c58e399,2020-07-03 13:55:20,0C:A8:A7:53:35:68,11620
1388,4210533,0e4d9e5b01c334c6,2020-06-09 15:35:13,2C:FF:EE:94:EE:61,29328
1389,4187487,2510d9d599fe8d05,2020-06-17 07:35:12,A4:D9:90:29:FD:D9,3582
1390,4102076,7bb7d081018825ca,2020-07-05 11:20:10,08:7F:98:EC:D3:D5,31123
1391,4223351,c555816b625bf353,2020-06-21 16:55:06,0C:A8:A7:82:BD:C6,10820
1392,4285860,6e79a9e1aa036921,2020-08-02 20:00:23,E4:C4:83:4C:17:E3,26871
1393,4248526,8af34153b13402eb,2020-07-09 15:25:45,20:F7:7C:36:BF:B1,10802
1394,4130944,3d5e4d3e5711723f,2020-07-20 10:00:04,20:47:DA:47:CC:C5,30965
1395,4282175,a544a8b6add2ba1c,2020-07-30 22:55:08,28:3F:69:42:46:65,16104
1396,4267813,b067a9be844a3164,2020-07-21 12:55:05,00:EC:0A:BE:95:50,30713
1397,4290083,59156fd79a4e54c9,2020-08-05 17:05:24,0C:98:38:90:EE:17,2670
1398,4260482,421d222f05f2e9a,2020-07-17 15:30:06,0C:98:38:02:71:85,17265
1399,4225316,e90ee351188c0d08,2020-07-30 19:21:12,42:AA:2E:4D:2F:ED,7165
1399,4225316,e90ee351188c0d08,2020-07-30 19:21:12,5C:66:6C:E6:E6:A1,7166
1400,4247602,540698bd187ebbdb,2020-07-17 13:55:14,A4:F0:5E:AC:A0:9F,22842
1401,4278252,16696e47dde3f401,2020-07-28 13:15:16,A4:D9:90:00:CC:21,30589
1402,4263274,8ae0e4274fbaf164,2020-07-18 14:25:15,34:E9:11:13:D2:13,3734
1403,4065877,4932371ad3662b6e,2020-07-26 20:25:14,70:78:8B:C8:C1:C7,20572
1405,488169,1eddc8439ad4d210,2020-07-17 09:20:15,F8:E7:A0:0B:01:37,25980
1406,4279574,2e74cc3177ba0c6b,2020-07-29 08:35:19,A4:D9:90:D8:9E:8F,12543
1407,4280533,0eadc958a4e70c0e,2020-08-02 07:10:04,1E:05:FD:CF:19:6E,11029
1408,1321210,407eba3bbdf016c2,2020-08-02 20:30:03,30:07:4D:06:68:82,19243
1409,4213489,bbbc80f2d4b3efb0,2020-06-12 12:35:08,B4:CB:57:74:23:C1,2967
1410,3920667,99208be7f89b3102,2020-07-22 17:35:04,20:5E:F7:77:C0:1A,23242
1411,4271849,80abcef96a999a2b,2020-07-24 01:05:07,70:5E:55:A6:91:71,13170
1412,4230865,31e8ff605c6ba47f,2020-06-28 12:55:12,A4:D9:90:6C:7A:9F,21793
1413,4279488,ab0787413aa9b6d1,2020-07-29 06:50:10,68:BF:C4:3A:4A:E2,16711
1414,4257218,49bf842ab137a928,2020-07-16 09:50:05,34:E9:11:26:CD:F1,17867
1415,4283345,30bdd8b51ab65bdd,2020-07-31 15:20:13,00:27:15:17:25:7E,18534
1416,4257148,6796de5e5ffe6bf1,2020-07-15 12:15:22,56:CB:DA:48:94:5F,11710
1417,4218449,4b2dd2f264d0184f,2020-06-17 06:30:08,84:C7:EA:31:31:CF,18535
1418,4086532,f0344b6f17fcb6a8,2020-06-15 10:55:18,48:2C:A0:E2:41:3D,8423
1419,4282194,ab19457243524ae6,2020-07-31 19:20:18,18:02:AE:B9:C9:9F,8311
1420,4089059,a4a147efeb8b1e54,2020-07-09 10:30:20,A4:D9:90:87:65:39,26212
1422,4285914,d922ad5d66705b1,2020-08-02 09:00:24,88:D5:0C:1E:DB:56,5961
1423,4272180,9f9d0951cadcaf0f,2020-07-24 10:05:14,CC:2D:83:AA:C0:57,15541
1424,825765,7edd9f96d5957610,2020-06-20 19:00:17,94:87:E0:0E:E1:28,19174
1425,4256769,d749f69b8a27e790,2020-07-15 14:50:19,30:CB:F8:EA:4D:1B,32927
1426,4214705,1aff350a34d72083,2020-06-14 07:30:12,70:78:8B:C2:BE:77,12715
1427,4233606,17c7ec093177edbf,2020-06-30 22:25:06,CC:2D:83:B9:E6:0A,6054
1428,3674771,d6781faa2db09627,2020-07-21 17:05:15,a4:d9:90:c8:e6:a7,13827
1428,3674771,d6781faa2db09627,2020-07-21 17:05:15,42:C5:88:C3:C9:41,13828
1429,4268409,8517ccd2295ae58c,2020-07-21 14:35:24,60:45:CB:76:9B:70,15509
1430,4260805,a9ca7a3e8095c8e5,2020-07-17 14:35:29,18:02:AE:71:67:B9,5726
1431,4157273,c8b9b1cd0d2a4f10,2020-07-29 17:56:54,D8:CE:3A:63:A8:81,22228
1432,4270819,fc7b8b85bcc09ff0,2020-07-23 09:00:21,0C:98:38:87:87:01,22388
1434,4272137,386505cf9f424d3d,2020-07-24 09:55:21,6C:24:A6:E4:75:F1,10226
1435,3904499,d1671f0737777ca5,2020-07-18 16:20:13,C0:87:EB:39:3F:A9,32672
1436,4286374,db5f161045b4042a,2020-08-03 08:45:11,1C:DD:EA:88:5E:27,24185
1437,4275467,cf4c99831f29f55b,2020-07-27 13:15:04,08:7F:98:C3:F0:25,15726
1438,4248085,a2440c3788f7059b,2020-08-01 01:25:10,60:45:CB:7E:2A:78,29216
1439,4069468,38926b8f11554a07,2020-07-26 06:25:21,C0:87:EB:0E:36:5B,8643
1440,4110440,484e39735d92f734,2020-07-23 09:20:16,B4:CB:57:76:AE:A5,7942
1441,4160576,de81a91f3d51820f,2020-07-24 06:40:06,20:34:FB:D5:ED:D0,26630
1442,3425335,85c78b989afb628d,2020-06-17 12:00:07,3C:B6:B7:29:8B:6F,19913
1442,3425335,85c78b989afb628d,2020-06-17 12:00:07,3c:b6:b7:29:8b:6f,19914
1443,4244166,18cec89586098715,2020-07-06 22:05:17,C4:E1:A1:E3:44:BB,8644
1444,4273931,59de31db3be5e00c,2020-07-25 15:40:10,50:29:F5:8A:75:1B,4263
1445,4249746,a57ada92d2725c37,2020-07-18 16:20:09,98:C8:B8:89:57:79,16047
1446,4239736,ca9bab2fcbc2a673,2020-07-22 22:10:11,80:35:C1:21:26:EB,21189
1447,4251376,4f255d022863bb5d,2020-07-11 20:20:02,DC:F0:90:0B:0D:44,7885
1448,4143387,68eb17849176a574,2020-07-22 15:55:07,28:16:7F:E8:E5:E5,31659
1449,1979642,620fcd64d93a9248,2020-07-23 08:25:03,D8:CE:3A:5C:24:25,19915
1450,3495799,bc942aa82c38e207,2020-08-05 16:50:12,94:2D:DC:A8:3C:A4,32347
1451,4290227,d6f978b1c2a3c93b,2020-08-05 17:15:17,B4:A5:AC:CB:26:B9,31430
1452,4262712,e088861c26a732c8,2020-07-18 14:25:20,20:74:54:BC:AE:D3,20789
1454,4244934,c905e6e5bcdc32ec,2020-07-07 11:35:20,20:47:DA:55:3A:5B,4505
1455,4283239,11c68ae51e101779,2020-07-31 19:25:15,28:83:35:89:13:98,26085
1456,4222664,cea74fa40eb8535a,2020-06-21 08:15:12,58:85:A2:5F:F6:E9,17467
1457,4201747,2acd2b05cd29157e,2020-06-20 05:00:47,20:34:FB:E4:A7:70,1231
1458,4216963,b22ecb0d94012d06,2020-06-16 09:05:12,20:5E:F7:17:2F:C0,32468
1459,3339647,b6f18738d1a6e79a,2020-07-29 13:55:10,A4:D9:90:C2:3E:77,6401
1459,3339647,b6f18738d1a6e79a,2020-07-29 13:55:10,a4:d9:90:c2:3e:77,6402
1459,3339647,b6f18738d1a6e79a,2020-07-29 13:55:10,16:F1:0E:92:B7:1A,6403
1460,4220102,5b73247ccf015280,2020-07-20 14:10:02,C4:E3:9F:B4:9B:49,24179
1461,4280088,bb1c73f6b33e1166,2020-07-29 13:10:19,70:B7:AA:A8:67:D3,226
1462,4242692,d237e3b0a82b39c6,2020-07-06 10:55:18,F4:D6:20:94:BF:B8,21022
1463,4064847,dca1328f0e917253,2020-06-17 07:00:12,0C:98:38:86:1A:63,3559
1464,3929097,a2c91d8c52aab765,2020-07-19 21:45:11,50:29:F5:90:28:0D,27866
1465,4151923,31e066fe50d11677,2020-08-01 08:35:13,D0:9C:7A:02:29:9E,11569
1466,4252117,e0f7a93bad5243c6,2020-07-12 12:40:21,22:5E:F7:84:98:5A,26507
1467,4231196,78c2e8da17c2af5a,2020-07-04 11:00:09,10:89:FB:26:BA:48,13626
1468,4215910,1ab585ff47e7a81f,2020-06-15 11:45:22,34:E9:11:02:D9:67,32665
1469,4235536,7bfbad64261a280e,2020-07-02 11:05:16,18:02:AE:83:B5:F9,19916
1470,3421880,02808fe04edd0614,2020-07-29 17:05:12,A4:50:46:59:CC:0F,20625
1471,4259725,2ce1b0dba762396d,2020-07-21 06:30:02,20:34:FB:EE:69:F6,5827
1472,4254215,7577355425267d7d,2020-07-13 15:10:06,E0:1F:88:6D:81:4A,5093
1473,4269805,b3b3450e4eac4654,2020-07-24 09:05:19,20:F7:7C:33:73:11,32421
1474,4286226,17567f08febbde00,2020-08-02 13:40:07,EC:D0:9F:8B:15:BF,33416
