user_id,customer_id,android_id,trans_time,ipv4,ipv4_flag,ipv4_id
3267,3998336,6b65955f60c16719,2020-06-13 11:35:15,100.72.189.7,1,5490
3272,3827639,258ada6268e42bcb,2020-07-30 13:00:21,105.10.15.229,1,6251
3272,3827639,258ada6268e42bcb,2020-07-30 13:00:21,102.34.191.108,1,6252
3272,3827639,258ada6268e42bcb,2020-07-30 13:00:21,102.95.1.90,1,6253
3276,4252857,6fb0efd0fa0796c3,2020-07-14 15:30:15,105.94.197.38,1,7237
3280,4221556,dcaa89e611a683ff,2020-07-13 18:45:07,100.69.32.120,1,4257
3283,793106,ec78b2090a74b028,2020-07-20 14:40:06,100.76.35.27,1,4498
3283,793106,ec78b2090a74b028,2020-07-20 14:40:06,100.69.254.181,1,8303
3288,327976,47f2e8549aa93291,2020-07-20 10:15:02,100.99.78.91,1,6500
3294,4253208,08f23bb8403a895f,2020-07-13 13:00:28,105.34.77.59,1,2311
3300,4239127,03fee97d9a3bd86d,2020-07-04 14:10:15,100.71.63.60,1,4502
3304,4266279,78df1a1559b60b14,2020-07-20 09:25:51,100.105.51.139,1,3281
3315,4267519,37de5694cae5af34,2020-07-20 21:15:08,100.112.156.84,1,6233
3324,2037646,1094ca34f256fff2,2020-06-15 05:00:47,102.201.115.181,1,5130
3330,4254362,0d93ffb9b4de65db,2020-08-04 21:10:06,100.103.175.40,1,5764
3330,4254362,0d93ffb9b4de65db,2020-08-04 21:10:06,100.107.184.145,1,5765
3330,4254362,0d93ffb9b4de65db,2020-08-04 21:10:06,100.102.123.105,1,5766
3330,4254362,0d93ffb9b4de65db,2020-08-04 21:10:06,100.71.101.67,1,5767
3335,4255251,4aa068c48aca6882,2020-07-14 13:15:07,105.87.222.41,1,2473
3337,4268681,7b96482c20dea080,2020-07-21 15:55:24,105.35.227.191,1,2450
3344,4240281,a58bb8c1d08e59b0,2020-07-04 19:55:11,102.239.189.49,1,3176
3349,4233687,671180449dd39bf0,2020-07-08 07:20:13,100.113.184.218,1,1260
3366,4115793,c727a02eed0dccb,2020-07-24 13:15:07,100.83.216.230,1,6042
3371,521368,0285462022b667af,2020-07-25 13:15:07,102.60.86.20,1,7391
3375,4210395,bf6dfc637c78ae66,2020-06-09 11:35:13,100.77.1.0,1,5628
3381,4224566,41013f472606e959,2020-07-13 18:55:17,102.71.1.123,1,5626
3381,4224566,41013f472606e959,2020-07-13 18:55:17,105.19.244.12,1,5627
3384,4242215,18e2d8534e3f4358,2020-07-06 08:40:09,102.80.126.76,1,321
3385,4272136,728212e2e3e68abc,2020-07-24 09:45:12,100.96.44.208,1,5534
3387,4273306,e71180005524af54,2020-07-25 08:25:17,100.65.135.94,1,2272
3388,4126462,9afbba57ac5e32bb,2020-07-09 05:15:06,100.124.22.128,1,6528
3400,4168210,2f08929e87c26871,2020-07-09 14:00:26,100.107.138.59,1,8145
3404,4254323,9b23c49c87b0d20d,2020-07-14 09:35:19,100.71.141.163,1,3899
3406,3685361,670717e017e981ab,2020-07-21 07:15:14,100.122.175.70,1,3993
3407,4085014,59273ee036249c1f,2020-08-02 13:50:08,100.64.46.7,1,8150
3407,4085014,59273ee036249c1f,2020-08-02 13:50:08,105.35.226.189,1,8151
3409,4000348,0676270fa064e36c,2020-07-04 17:35:16,105.7.249.159,1,5024
3409,4000348,0676270fa064e36c,2020-07-04 17:35:16,105.7.34.138,1,5025
3419,4167598,da041d2f10c67c25,2020-07-09 13:15:13,100.71.53.195,1,4406
3419,4167598,da041d2f10c67c25,2020-07-09 13:15:13,100.68.181.31,1,4407
3419,4167598,da041d2f10c67c25,2020-07-09 13:15:13,100.66.228.12,1,4408
3419,4167598,da041d2f10c67c25,2020-07-09 13:15:13,100.72.228.208,1,7661
3419,4167598,da041d2f10c67c25,2020-07-09 13:15:13,100.66.84.137,1,7662
3419,4167598,da041d2f10c67c25,2020-07-09 13:15:13,100.68.44.77,1,7663
3420,4111519,5feb6e7fa15d5dda,2020-07-16 05:35:07,100.72.168.58,1,3479
3420,4111519,5feb6e7fa15d5dda,2020-07-16 05:35:07,100.70.177.243,1,3480
3420,4111519,5feb6e7fa15d5dda,2020-07-16 05:35:07,100.72.164.94,1,3481
3420,4111519,5feb6e7fa15d5dda,2020-07-16 05:35:07,100.69.61.5,1,3482
3420,4111519,5feb6e7fa15d5dda,2020-07-16 05:35:07,100.72.125.1,1,6530
3420,4111519,5feb6e7fa15d5dda,2020-07-16 05:35:07,100.64.172.182,1,6531
3422,4147067,e8115125ef082507,2020-07-16 17:20:19,198.51.100.111,1,260
3426,4163995,36e5b679427cd74e,2020-06-07 10:40:09,105.47.182.227,1,7269
3428,3880902,6581d32356ca8c17,2020-07-07 18:30:06,100.116.32.153,1,7844
3437,4089616,b4538942e2ab391f,2020-08-06 13:15:08,100.126.101.93,1,3415
3437,4089616,b4538942e2ab391f,2020-08-06 13:15:08,100.64.110.68,1,7498
3437,4089616,b4538942e2ab391f,2020-08-06 13:15:08,100.97.11.203,1,7499
3447,4023964,afaeb2105bb01047,2020-06-05 08:45:19,100.110.105.4,1,1039
3447,4023964,afaeb2105bb01047,2020-06-05 08:45:19,100.124.245.60,1,1040
3448,4017990,b5490d1f1be23083,2020-06-25 15:15:11,100.67.143.66,1,3276
3448,4017990,b5490d1f1be23083,2020-06-25 15:15:11,100.67.119.234,1,3277
3448,4017990,b5490d1f1be23083,2020-06-25 15:15:11,100.64.196.204,1,3278
3449,4285976,f722db0cb9875583,2020-08-03 09:55:25,100.73.63.103,1,5912
3453,3339159,107ba8a3b3a020bb,2020-07-13 06:50:23,100.119.125.134,1,6905
3454,4260754,beabd3e58c54f5cf,2020-07-17 14:10:24,100.71.164.246,1,6796
3455,3724259,9f15eb221e2c1116,2020-07-18 16:20:23,105.133.144.124,1,3267
3455,3724259,9f15eb221e2c1116,2020-07-18 16:20:23,100.66.180.92,1,5114
3455,3724259,9f15eb221e2c1116,2020-07-18 16:20:23,100.70.11.171,1,5115
3455,3724259,9f15eb221e2c1116,2020-07-18 16:20:23,100.65.24.187,1,5116
3455,3724259,9f15eb221e2c1116,2020-07-18 16:20:23,102.9.23.154,1,5117
3455,3724259,9f15eb221e2c1116,2020-07-18 16:20:23,100.77.141.151,1,5118
3455,3724259,9f15eb221e2c1116,2020-07-18 16:20:23,105.128.190.174,1,5119
3455,3724259,9f15eb221e2c1116,2020-07-18 16:20:23,100.67.180.164,1,5120
3455,3724259,9f15eb221e2c1116,2020-07-18 16:20:23,105.130.87.112,1,5121
3471,4256523,06b00c0976585bfb,2020-07-15 05:00:44,100.66.5.35,1,1784
3483,1074128,f09d09de7e15e6f4,2020-08-06 09:25:09,100.116.92.36,1,1037
3483,1074128,f09d09de7e15e6f4,2020-08-06 09:25:09,100.105.73.122,1,1038
3489,4271199,f8270af53bde20bd,2020-07-25 20:20:10,102.69.107.78,1,8250
3528,4227084,52f7efc2c832b15d,2020-06-25 15:55:08,100.69.162.88,1,7732
3533,3852579,4e201ed8f9e5cbf4,2020-07-10 07:10:03,105.53.86.236,1,1856
3533,3852579,4e201ed8f9e5cbf4,2020-07-10 07:10:03,102.39.119.193,1,1857
3533,3852579,4e201ed8f9e5cbf4,2020-07-10 07:10:03,102.92.27.237,1,2982
3533,3852579,4e201ed8f9e5cbf4,2020-07-10 07:10:03,102.27.116.99,1,2983
3538,4238728,0dddcc811f186347,2020-07-04 12:00:19,65.0.1.250,1,1405
3538,4238728,0dddcc811f186347,2020-07-04 12:00:19,100.65.163.29,1,1406
3539,4239925,d969024f21175ca0,2020-07-04 15:20:17,100.102.216.247,1,1843
3566,4223077,e0b68521bfeea3b2,2020-06-21 13:55:18,105.3.225.36,1,4284
3566,4223077,e0b68521bfeea3b2,2020-06-21 13:55:18,105.37.232.67,1,4285
3569,4162346,481c7ac25acd754e,2020-07-19 10:25:25,100.104.80.14,1,4209
3570,4277054,ed04248a406afc82,2020-08-03 20:20:06,100.67.232.136,1,885
3601,4127465,785d071dfe9dbdd4,2020-07-18 10:35:08,100.65.179.241,1,7087
3603,4201696,b3c20eb1e00b14bd,2020-06-25 10:25:27,100.68.91.91,1,2055
3603,4201696,b3c20eb1e00b14bd,2020-06-25 10:25:27,100.64.180.139,1,2056
3609,4268838,a66a3cf3c9f76eca,2020-07-21 17:30:05,102.4.191.78,1,1108
3609,4268838,a66a3cf3c9f76eca,2020-07-21 17:30:05,100.74.222.49,1,1109
3624,4226493,c2617c5734302973,2020-07-26 22:45:07,100.110.75.171,1,4688
3626,3409873,66241ffb006ced95,2020-08-04 08:45:03,100.98.76.234,1,1162
3636,4263909,509300475ba0fc85,2020-07-24 06:40:03,100.100.106.218,1,3584
3638,4269450,bbc6b56111f0c66b,2020-07-29 13:00:23,100.97.164.86,1,139
3639,3560051,8af0c5323b4fb65d,2020-07-04 16:40:14,100.103.181.236,1,1146
3639,3560051,8af0c5323b4fb65d,2020-07-04 16:40:14,100.107.239.250,1,1147
3640,1387189,e43f261f118c80fe,2020-07-23 15:45:05,100.78.101.214,1,1077
3640,1387189,e43f261f118c80fe,2020-07-23 15:45:05,100.104.172.72,1,1078
3652,3902085,80115457721dcd2,2020-07-07 08:00:09,100.69.98.93,1,6953
3652,3902085,80115457721dcd2,2020-07-07 08:00:09,100.74.135.39,1,8179
3652,3902085,80115457721dcd2,2020-07-07 08:00:09,100.67.72.73,1,8180
3660,4283648,56098175b28349c2,2020-07-31 18:35:15,100.65.46.138,1,5926
3661,3246702,eeea500d0f310a71,2020-06-16 08:35:27,100.112.110.235,1,444
3665,2868188,1b0e5c710065fc19,2020-07-03 11:05:18,100.65.197.173,1,4141
3665,2868188,1b0e5c710065fc19,2020-07-03 11:05:18,100.71.145.61,1,4142
3675,4155791,9c1eef1f54e375be,2020-07-29 18:00:15,100.65.97.20,1,2652
3678,3910698,aefdacae03a4ab5f,2020-06-08 08:55:12,100.65.6.0,1,7035
3681,3923110,69a891105eb87f6c,2020-07-07 11:45:24,102.34.42.8,1,2680
3681,3923110,69a891105eb87f6c,2020-07-07 11:45:24,105.39.102.223,1,2681
3682,2826322,1e27b7fc79485521,2020-06-09 13:30:10,100.122.238.245,1,4265
3682,2826322,1e27b7fc79485521,2020-06-09 13:30:10,105.52.190.237,1,4266
3682,2826322,1e27b7fc79485521,2020-06-09 13:30:10,102.125.136.168,1,4267
3682,2826322,1e27b7fc79485521,2020-06-09 13:30:10,102.87.113.130,1,4931
3683,4086129,05e634a94700d288,2020-07-15 10:25:06,100.65.199.219,1,769
3691,4156995,6689a4435b11e2e1,2020-07-06 21:30:10,105.36.148.86,1,562
3715,4165527,f0c795339c742b0d,2020-06-26 09:25:16,100.65.240.160,1,3201
3719,4047988,d0a0cb1719e532b7,2020-06-02 14:05:09,100.71.77.94,1,4767
3719,4047988,d0a0cb1719e532b7,2020-06-02 14:05:09,100.66.209.39,1,4768
3719,4047988,d0a0cb1719e532b7,2020-06-02 14:05:09,100.71.196.106,1,5655
3719,4047988,d0a0cb1719e532b7,2020-06-02 14:05:09,100.74.52.13,1,5656
3724,3344415,467bdfd797d387c5,2020-07-28 18:55:16,100.66.1.34,1,2452
3724,3344415,467bdfd797d387c5,2020-07-28 18:55:16,100.83.180.6,1,2453
3724,3344415,467bdfd797d387c5,2020-07-28 18:55:16,100.66.77.172,1,2454
3724,3344415,467bdfd797d387c5,2020-07-28 18:55:16,100.64.159.32,1,2455
3724,3344415,467bdfd797d387c5,2020-07-28 18:55:16,100.108.89.43,1,3996
3724,3344415,467bdfd797d387c5,2020-07-28 18:55:16,100.102.109.121,1,3997
3724,3344415,467bdfd797d387c5,2020-07-28 18:55:16,100.66.44.98,1,3998
3724,3344415,467bdfd797d387c5,2020-07-28 18:55:16,100.64.194.240,1,3999
3728,4130377,9b22c1d7ff36baf9,2020-07-09 21:15:15,198.51.100.111,1,260
3728,4130377,9b22c1d7ff36baf9,2020-07-09 21:15:15,105.16.193.175,1,3163
3732,4283261,687e19a31b3bd3af,2020-07-31 14:25:12,100.118.23.168,1,5372
3733,4275002,3249536dd9305ea4,2020-07-26 08:15:16,100.127.153.224,1,3202
3743,4253773,36d1c6f4591e4c61,2020-07-22 19:25:04,100.99.138.41,1,7969
3743,4253773,36d1c6f4591e4c61,2020-07-22 19:25:04,100.120.46.143,1,7970
3763,4276706,fb1eb3bf19d89355,2020-08-04 19:25:03,100.72.144.224,1,4810
3765,3762766,aee32ba6de8cae85,2020-06-17 17:15:20,100.104.106.248,1,1572
3766,1727471,abc77a6cc14dd0ca,2020-06-11 09:10:18,100.126.111.191,1,5545
3769,3224037,d8c2cf34f7dbf894,2020-07-28 11:00:53,100.122.25.64,1,2485
3770,4259002,52dbd0363c88a051,2020-07-20 09:42:33,100.112.118.5,1,1408
3780,3765897,e86c59d7260aa2f2,2020-07-23 12:00:19,100.67.6.184,1,4184
3787,3628299,3511d3d7f263d2b9,2020-06-25 18:35:08,100.118.118.157,1,3303
3787,3628299,3511d3d7f263d2b9,2020-06-25 18:35:08,100.115.101.181,1,3304
3787,3628299,3511d3d7f263d2b9,2020-06-25 18:35:08,100.106.105.190,1,3305
3787,3628299,3511d3d7f263d2b9,2020-06-25 18:35:08,100.111.111.90,1,3306
3787,3628299,3511d3d7f263d2b9,2020-06-25 18:35:08,100.112.126.40,1,5244
3787,3628299,3511d3d7f263d2b9,2020-06-25 18:35:08,100.113.147.120,1,5245
3787,3628299,3511d3d7f263d2b9,2020-06-25 18:35:08,100.106.168.174,1,5246
3793,4115227,cd6fdce56f547b99,2020-07-08 13:15:08,100.71.174.5,1,6066
3803,4232688,e3f23a48217b1626,2020-07-13 09:40:11,100.64.86.172,1,1371
3824,868541,9dd6229bdca0c7d5,2020-07-05 10:35:10,102.39.247.219,1,461
3826,4291009,cef93401686c1428,2020-08-06 02:55:12,102.65.228.75,1,2429
3827,4179288,6743ab6cf07cb888,2020-06-25 17:40:06,100.111.119.50,1,5284
3829,4259623,b187c9d21a928245,2020-07-18 14:45:05,100.66.61.10,1,8011
3830,4269516,8d944e9c61d31c7c,2020-07-22 09:50:07,105.132.92.82,1,2096
3833,1433277,84bc4381e99f6dc8,2020-07-20 09:40:22,100.99.136.12,1,1689
3836,3262752,72de67504bc6e153,2020-07-09 05:00:39,100.90.24.185,1,6110
3839,4219657,138d95806aff744d,2020-06-26 16:30:07,100.95.134.190,1,47
3842,4245690,fd5fe029463c4908,2020-07-20 12:50:01,105.57.34.213,1,3042
3842,4245690,fd5fe029463c4908,2020-07-20 12:50:01,102.2.44.22,1,3043
3842,4245690,fd5fe029463c4908,2020-07-20 12:50:01,105.128.20.238,1,3044
3842,4245690,fd5fe029463c4908,2020-07-20 12:50:01,102.59.13.12,1,3045
3843,4033467,393b2eb205b838ba,2020-07-21 09:25:08,105.9.39.96,1,8228
3847,4266338,de4705ec80a582d6,2020-07-20 08:50:25,105.113.38.238,1,2614
3849,4209495,b74fea83db4aeadf,2020-06-10 05:15:07,100.125.232.198,1,1675
3854,3943751,4a1cf801b0e2caf0,2020-06-01 15:25:09,100.109.161.13,1,2789
3854,3943751,4a1cf801b0e2caf0,2020-06-01 15:25:09,100.107.165.243,1,2790
3854,3943751,4a1cf801b0e2caf0,2020-06-01 15:25:09,100.109.41.40,1,4686
3854,3943751,4a1cf801b0e2caf0,2020-06-01 15:25:09,100.109.215.143,1,4687
3855,4092958,9e775540134b3545,2020-07-06 20:55:14,100.107.240.97,1,3031
3855,4092958,9e775540134b3545,2020-07-06 20:55:14,100.105.159.152,1,3032
3855,4092958,9e775540134b3545,2020-07-06 20:55:14,100.101.212.114,1,3033
3859,4113512,28dd73ba0bbe9516,2020-06-19 13:15:10,100.67.208.152,1,3138
3866,4259475,391845e413739cdd,2020-07-18 15:15:20,100.111.164.176,1,4732
3871,1793623,cb255dea7212ccba,2020-06-14 12:40:07,100.72.234.198,1,745
3873,4268619,625a36fa33a80a1e,2020-07-21 15:35:11,100.103.81.113,1,46
3875,927725,5791c5cb32509e57,2020-07-28 14:35:13,100.75.211.157,1,5390
3875,927725,5791c5cb32509e57,2020-07-28 14:35:13,100.68.154.184,1,5391
3876,3975025,7d4a1ebd39d7c11,2020-07-17 14:05:14,100.75.98.161,1,3761
3876,3975025,7d4a1ebd39d7c11,2020-07-17 14:05:14,100.76.55.161,1,3762
3876,3975025,7d4a1ebd39d7c11,2020-07-17 14:05:14,100.70.122.196,1,3763
3878,4260056,3aa455c54abe7945,2020-07-23 20:40:08,100.72.41.214,1,951
3896,4229402,3af5eabe9e23d18b,2020-06-27 09:10:08,105.91.198.122,1,7050
3915,1935109,4c7977b4f9f42a9b,2020-07-10 06:55:08,102.65.51.94,1,4432
3929,4126969,53277c258b6a1c24,2020-07-08 10:50:11,100.123.178.85,1,7253
3936,4241131,aacfb466da0591f7,2020-07-07 09:20:07,198.51.100.111,1,260
3939,3793475,b22f2d2e406e84c6,2020-07-17 15:12:33,100.66.49.137,1,297
3939,3793475,b22f2d2e406e84c6,2020-07-17 15:12:33,100.65.219.174,1,298
3939,3793475,b22f2d2e406e84c6,2020-07-17 15:12:33,100.65.12.215,1,448
3939,3793475,b22f2d2e406e84c6,2020-07-17 15:12:33,100.68.163.113,1,473
3939,3793475,b22f2d2e406e84c6,2020-07-17 15:12:33,100.65.164.181,1,474
3939,3793475,b22f2d2e406e84c6,2020-07-17 15:12:33,100.64.33.52,1,475
3942,4236783,74e86443b1801b3f,2020-07-20 05:55:12,100.123.224.146,1,4367
3953,4270576,013904c2cd092c67,2020-08-01 18:40:09,100.78.116.95,1,2349
3954,4287317,ee13beffdb7893df,2020-08-03 14:55:08,100.65.4.50,1,5515
3955,4121923,d5e210d14da7b2a2,2020-06-05 08:20:12,100.65.19.44,1,4892
3960,4252615,7865fe91ef202c04,2020-07-25 17:45:03,100.118.160.219,1,3520
3960,4252615,7865fe91ef202c04,2020-07-25 17:45:03,100.104.242.187,1,3521
3965,4252716,691ebd98b652d2c8,2020-07-12 18:45:14,100.69.169.153,1,7373
3975,4213401,813d1c42e760579b,2020-06-12 11:35:08,102.193.159.244,1,7895
3977,247076,a012b7839f54730f,2020-07-06 08:30:17,102.82.137.98,1,3565
3981,4227607,e04b4807e9de80fe,2020-06-25 15:45:07,100.68.241.140,1,2597
3990,4205021,b9116f4f1f02c0a2,2020-06-01 20:45:06,105.109.145.220,1,8457
3996,4237340,1e65717c7fa03f54,2020-07-03 09:25:13,102.236.111.140,1,4459
3999,934938,94752a5a2cf20ebe,2020-07-07 10:25:06,102.200.20.169,1,3753
3999,934938,94752a5a2cf20ebe,2020-07-07 10:25:06,102.209.146.170,1,3754
4000,4222019,ff0b736ca02fb848,2020-06-20 16:00:14,102.150.243.175,1,7366
4009,3799815,64888b02d4ca020a,2020-07-15 10:40:16,105.23.97.209,1,187
4009,3799815,64888b02d4ca020a,2020-07-15 10:40:16,102.68.128.168,1,188
4009,3799815,64888b02d4ca020a,2020-07-15 10:40:16,102.33.46.113,1,5742
4009,3799815,64888b02d4ca020a,2020-07-15 10:40:16,105.41.49.188,1,5743
4009,3799815,64888b02d4ca020a,2020-07-15 10:40:16,105.16.44.102,1,5744
4010,305869,4a5d23980f3ff3c5,2020-07-06 05:00:18,105.51.231.91,1,7869
4035,4122141,5bb7131d616676c3,2020-07-07 12:25:14,102.129.247.186,1,5481
4035,4122141,5bb7131d616676c3,2020-07-07 12:25:14,102.197.233.157,1,5482
4037,4257216,f6f8b661e9815b40,2020-07-15 12:40:08,105.56.218.247,1,6291
4047,4248247,772e6ad481d2e45d,2020-07-09 13:15:20,105.134.145.202,1,5442
4048,4249569,64dc86559e52e813,2020-07-16 15:05:06,100.64.98.24,1,2307
4050,4239247,d4737c9639340cee,2020-07-25 02:00:22,100.103.55.80,1,6744
4050,4239247,d4737c9639340cee,2020-07-25 02:00:22,100.73.24.124,1,6745
4059,4245108,63503e89f363ebf0,2020-07-07 12:55:26,100.72.15.115,1,7902
4060,4266766,530d8d3d9a3b6f0e,2020-07-20 13:35:33,102.199.135.241,1,3921
4065,4255976,8c915e1a07f4694f,2020-07-16 09:50:06,100.74.74.72,1,1574
4065,4255976,8c915e1a07f4694f,2020-07-16 09:50:06,105.47.88.184,1,1575
4067,4257208,0e43f98723a5f29b,2020-07-15 12:35:22,102.120.248.154,1,6021
4067,4257208,0e43f98723a5f29b,2020-07-15 12:35:22,102.126.1.77,1,6022
4070,4101185,d33873c1a6ad0726,2020-07-17 10:35:22,100.65.201.117,1,1895
4071,3886856,a9c5e6c41f7991ea,2020-07-06 13:40:16,105.83.128.93,1,3808
4071,3886856,a9c5e6c41f7991ea,2020-07-06 13:40:16,105.86.64.90,1,3809
4071,3886856,a9c5e6c41f7991ea,2020-07-06 13:40:16,102.199.144.154,1,3810
4071,3886856,a9c5e6c41f7991ea,2020-07-06 13:40:16,102.221.89.21,1,3811
4071,3886856,a9c5e6c41f7991ea,2020-07-06 13:40:16,102.163.95.227,1,3812
4071,3886856,a9c5e6c41f7991ea,2020-07-06 13:40:16,105.98.116.226,1,3813
4078,4083251,669d939a61627262,2020-07-21 10:40:11,102.80.122.223,1,3522
4078,4083251,669d939a61627262,2020-07-21 10:40:11,102.67.95.105,1,6600
4081,4272436,dcd4cccab24a1958,2020-08-04 09:51:40,105.104.143.211,1,627
4085,3336795,48cecf54c2717408,2020-07-16 08:30:09,100.117.155.40,1,5695
4089,1739910,c2d63c2cb0ca53f6,2020-06-19 10:10:06,105.20.233.247,1,4786
4089,1739910,c2d63c2cb0ca53f6,2020-06-19 10:10:06,102.66.248.73,1,4787
4096,4210691,6bacc0c0971c6a75,2020-07-28 10:50:29,100.66.23.225,1,3421
4100,4264079,fd36ed0165912bfd,2020-07-18 20:40:02,100.68.232.79,1,5946
4104,1666451,fd78624e65b7ecc6,2020-06-24 15:35:12,102.43.87.244,1,3094
4113,4290241,22eca313de5c555f,2020-08-06 15:25:15,102.5.202.10,1,8289
4117,4246699,ad2ddb906ad78a92,2020-07-12 15:40:10,102.15.101.79,1,5991
4119,3789072,9043eff1c46ecb0f,2020-07-18 10:30:20,100.68.65.50,1,4170
4125,4221594,19fa2d92980bf128,2020-07-02 20:35:07,102.113.132.160,1,7987
4125,4221594,19fa2d92980bf128,2020-07-02 20:35:07,105.20.67.112,1,7988
4134,4000285,550942ae58b9eca7,2020-08-05 13:05:26,100.117.244.205,1,5748
4134,4000285,550942ae58b9eca7,2020-08-05 13:05:26,100.78.195.162,1,5749
4137,4263038,08401f1472645042,2020-07-18 14:15:14,102.216.152.13,1,5747
4138,4252248,495accd3e89682b6,2020-07-20 08:25:04,100.107.82.52,1,1369
4138,4252248,495accd3e89682b6,2020-07-20 08:25:04,100.98.210.52,1,1370
4141,4217125,fe78b9d5594b3ff5,2020-06-17 09:20:13,100.70.223.214,1,8155
4149,4167986,a39dddf475c76483,2020-07-16 07:50:09,105.128.140.153,1,76
4149,4167986,a39dddf475c76483,2020-07-16 07:50:09,102.2.183.33,1,77
4149,4167986,a39dddf475c76483,2020-07-16 07:50:09,105.133.108.161,1,78
4149,4167986,a39dddf475c76483,2020-07-16 07:50:09,102.5.40.206,1,79
4149,4167986,a39dddf475c76483,2020-07-16 07:50:09,102.0.13.218,1,80
4149,4167986,a39dddf475c76483,2020-07-16 07:50:09,105.134.107.78,1,81
4149,4167986,a39dddf475c76483,2020-07-16 07:50:09,105.132.146.157,1,82
4149,4167986,a39dddf475c76483,2020-07-16 07:50:09,102.1.64.123,1,83
4149,4167986,a39dddf475c76483,2020-07-16 07:50:09,102.4.24.179,1,84
4149,4167986,a39dddf475c76483,2020-07-16 07:50:09,102.5.35.232,1,85
4149,4167986,a39dddf475c76483,2020-07-16 07:50:09,102.59.28.7,1,86
4149,4167986,a39dddf475c76483,2020-07-16 07:50:09,105.132.116.218,1,87
4149,4167986,a39dddf475c76483,2020-07-16 07:50:09,105.23.188.114,1,88
4149,4167986,a39dddf475c76483,2020-07-16 07:50:09,102.60.217.245,1,89
4155,4260993,8723e9015a4dc185,2020-07-19 10:10:03,100.67.210.62,1,5277
4165,4263403,31e68ba078f2a57b,2020-07-22 16:55:06,105.141.237.165,1,8490
4177,4048645,2a17cb129da3d6ef,2020-08-05 14:20:02,100.107.154.101,1,875
4178,3987154,93aad20da06c4e1f,2020-06-01 10:55:09,105.119.146.139,1,1421
4178,3987154,93aad20da06c4e1f,2020-06-01 10:55:09,102.144.20.37,1,1422
4178,3987154,93aad20da06c4e1f,2020-06-01 10:55:09,102.197.218.59,1,1423
4178,3987154,93aad20da06c4e1f,2020-06-01 10:55:09,105.94.9.9,1,4495
4178,3987154,93aad20da06c4e1f,2020-06-01 10:55:09,100.124.21.68,1,4496
4181,4233365,b05e09a5c2458666,2020-07-09 06:10:09,102.240.198.229,1,927
4181,4233365,b05e09a5c2458666,2020-07-09 06:10:09,102.245.248.223,1,928
4181,4233365,b05e09a5c2458666,2020-07-09 06:10:09,102.14.27.60,1,929
4181,4233365,b05e09a5c2458666,2020-07-09 06:10:09,102.246.223.147,1,930
4181,4233365,b05e09a5c2458666,2020-07-09 06:10:09,102.15.28.83,1,931
4181,4233365,b05e09a5c2458666,2020-07-09 06:10:09,102.245.81.113,1,932
4181,4233365,b05e09a5c2458666,2020-07-09 06:10:09,102.243.176.70,1,933
4181,4233365,b05e09a5c2458666,2020-07-09 06:10:09,102.247.12.14,1,934
4181,4233365,b05e09a5c2458666,2020-07-09 06:10:09,102.240.190.243,1,935
4181,4233365,b05e09a5c2458666,2020-07-09 06:10:09,102.245.123.178,1,936
4181,4233365,b05e09a5c2458666,2020-07-09 06:10:09,102.242.209.214,1,5735
4181,4233365,b05e09a5c2458666,2020-07-09 06:10:09,102.243.152.78,1,5736
4181,4233365,b05e09a5c2458666,2020-07-09 06:10:09,102.244.164.196,1,5737
4181,4233365,b05e09a5c2458666,2020-07-09 06:10:09,102.247.95.211,1,5738
4194,445037,d02ec995a76fd6b2,2020-07-31 17:40:07,100.97.198.73,1,8315
4195,3989856,e940211d685362d5,2020-07-13 13:25:17,100.65.190.15,1,3002
4209,4277332,5c1b500b23abd368,2020-07-28 10:10:14,102.8.161.78,1,5221
4213,3884581,b1b0859b575dcae4,2020-07-23 12:30:19,100.64.130.66,1,1441
4217,4215704,59552ecf0af4fe3f,2020-06-17 17:10:06,100.67.198.23,1,2480
4218,4094706,59c099f29312979f,2020-07-07 22:40:08,100.75.150.192,1,735
4218,4094706,59c099f29312979f,2020-07-07 22:40:08,100.76.113.248,1,736
4219,4268644,04347279d9ac147b,2020-07-21 15:45:19,102.24.43.133,1,2163
4223,4108573,81490fd3ae7d6464,2020-07-06 15:25:21,100.69.102.204,1,5691
4223,4108573,81490fd3ae7d6464,2020-07-06 15:25:21,100.65.175.48,1,5692
4223,4108573,81490fd3ae7d6464,2020-07-06 15:25:21,100.67.173.68,1,5693
4223,4108573,81490fd3ae7d6464,2020-07-06 15:25:21,100.67.228.185,1,5694
4231,4263130,49e37509737246cc,2020-07-19 13:45:11,100.102.170.246,1,1816
4236,4234843,398bd5894be9ca7f,2020-07-30 17:25:24,100.69.143.222,1,7292
4237,4269385,9d3d5aec6825b7c0,2020-08-05 09:30:06,100.108.132.51,1,2205
4243,4173061,fedaf7d34a9a92c8,2020-07-26 19:00:13,100.102.29.236,1,8153
4249,3928671,e536d839f2a51a20,2020-07-18 12:00:11,100.101.233.233,1,3543
4254,4204620,9ee4ef9088126099,2020-06-01 07:50:10,102.138.23.88,1,3407
4276,3972164,a6e206a2ce8e3553,2020-07-27 11:15:13,100.124.61.211,1,7981
4276,3972164,a6e206a2ce8e3553,2020-07-27 11:15:13,100.114.172.227,1,7982
4276,3972164,a6e206a2ce8e3553,2020-07-27 11:15:13,100.108.253.134,1,7983
4276,3972164,a6e206a2ce8e3553,2020-07-27 11:15:13,100.102.23.13,1,7984
